,Name,Price,Menu,Menu_link_re,Menu_link_ye,Review_new,Star_new,Address_new,OpenTime_new,Amentities
434,Bites of Xi'an,"Cheap, Under 10","Stewed Beef Noodle Soup,Stewed Pork Belly Burrito,Cold Noodles,Crispy Pork Rougamo,Diao Diao Noodle",,https://www.yelp.com/menu/bites-of-xian-brooklyn,163,4.5,"318 Livingston St\nBrooklyn, NY 11217\nHanover Pl & Flatbush Ave\nBoerum Hill, Downtown Brooklyn\n",Mon\n10:00 AM - 8:30 PM\nTue\n10:00 AM - 8:30 PM\nWed\n10:00 AM - 8:30 PM\nOpen now\nThu\n10:00 AM - 8:30 PM\nFri\n10:00 AM - 8:30 PM\nSat\n10:00 AM - 8:30 PM\nSun\n11:00 AM - 7:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required'"
435,Court Street Tavern,,"Brussels,Chicken Sandwich,Smoked Salmon Scramble,Ricotta Toast,Crispy Artichokes,Chicken Sliders,Crab Croquettes,French Onion Soup,Feta Watermelon Salad,Grilled Chicken",https://www.courtstreettavern.com/menus/,,46,3.5,"449 Court St\nBrooklyn, NY 11231\n4th Pl & 3rd Pl\nCarroll Gardens\n",Mon\n12:00 PM - 12:00 AM\nTue\n12:00 PM - 12:00 AM\nWed\n12:00 PM - 12:00 AM\nOpen now\nThu\n12:00 PM - 1:00 AM\nFri\n12:00 PM - 2:00 AM\nSat\n11:00 AM - 2:00 AM\nSun\n11:00 AM - 12:00 AM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required'"
436,MangoSeed Restaurant,"Moderate, 11 to 30","Jerk Chicken,Jerk Salmon,Coconut Fried Chicken,Jerk Fish Tacos,Jerk Wings,Trio Mac,Chicken Pasta,Fish and Chips,Blackened Fish Sandwich,Blackened Salmon Sandwich",https://www.mangoseedbrooklyn.com/menu,,832,4,"755 Flatbush Ave\nBrooklyn, NY 11226\nLenox Rd & Woodruff Ave\nProspect Lefferts Gardens, Flatbush\n",Mon\nClosed\nTue\n4:00 PM - 9:45 PM\nWed\n4:00 PM - 9:45 PM\nThu\n4:00 PM - 9:45 PM\nFri\n4:00 PM - 9:45 PM\nSat\n4:00 PM - 9:45 PM\nSun\n12:00 PM - 6:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'About the Business', 'COVID-19 updates'"
437,Terre,"Moderate, 11 to 30",,https://www.terrebk.com/,,111,4.5,"341 5th Ave\nBrooklyn, NY 11215\n6th Ave & 4th St\nPark Slope\n",Mon\n5:00 PM - 10:00 PM\nTue\n5:00 PM - 10:00 PM\nWed\n5:00 PM - 10:00 PM\nThu\n5:00 PM - 10:00 PM\nFri\n5:00 PM - 11:00 PM\nSat\n5:00 PM - 11:00 PM\nSun\n5:00 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards'"
438,Runner Up,,,,,3,4.5,"367 7th Ave\nBrooklyn, NY 11215\n5th Ave & 10th St\nSouth Slope, Park Slope\n",,
439,Mr. Bao,,"Popcorn Chicken,Pork and Chive Dumplings,Pork Soup Dumpling,Steamed Pork Soup Dumpling,Beef and Onion Dumpling,Pan Fried Shrimp and Pork Soup Dumpling,Crab and Pork Soup Dumpling,Steamed Blue Crab & Pork Soup Dumpling Combo,Pan Fried Pork Soup Dumpling",,https://www.yelp.com/menu/mr-bao-brooklyn,106,4.5,"179 5th Ave\nBrooklyn, NY 11217\nDegraw St & Sackett St\nPark Slope\n",,"'Masks required', 'Staff wears masks', 'Outdoor Seating'"
440,Ten Hope,"Spendy, 31 to 60","Prime Hanger Steak,House Cured Lox Toast,Greek Salad",http://places.singleplatform.com/ten-hope/menu,https://www.yelp.com/menu/ten-hope-brooklyn,115,4,"10 Hope St\nBrooklyn, NY 11211\nRoebling St & Havemeyer St\nWilliamsburg - North Side\n",Mon\nClosed\nTue\n6:00 PM - 10:00 PM\nWed\n6:00 PM - 10:00 PM\nThu\n6:00 PM - 10:00 PM\nFri\n5:00 PM - 10:00 PM\nSat\n12:00 PM - 10:00 PM\nSun\n12:00 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Many Vegetarian Options', 'COVID-19 updates'"
441,Wakuwaku,,"Corn Tempura,Fried Chicken Karage,Cotton Candy,Unaju Bento,Chef's Choice Yakitori,Fried Squid Legs,Pork Katsu,Geso Karaage,Mackerel,Salmon Ikura Donburi Bowl",,,31,3.5,"269 36th St\nBrooklyn, NY 11232\n2nd Ave & 3rd Ave\nSunset Park\n",Mon\nClosed\nTue\nClosed\nWed\n12:00 PM - 8:00 PM\nOpen now\nThu\n12:00 PM - 8:00 PM\nFri\n12:00 PM - 9:30 PM\nSat\n12:00 PM - 9:30 PM\nSun\n12:00 PM - 8:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'Proof of vaccination required', 'All staff fully vaccinated', 'About the Business', 'COVID-19 updates'"
442,Oceanview Cafe,"Moderate, 11 to 30","Ukrainian Borscht,Stuffed Cabbage,Frozen Potato and Mushroom Vareniki,Potato and Mushrooms Vareniki,Avocado Salad,Greek Salad,Green Borscht,Lamb Shish Kebab,Mushrooms Julienne,Meat Vareniki",,https://www.yelp.com/menu/oceanview-cafe-brooklyn,142,4.5,"290 Brighton Beach Ave\nBrooklyn, NY 11235\nBrighton 2nd St & Brighton 3rd St\nBrighton Beach\n",Mon\n10:00 AM - 10:00 PM\nTue\n10:00 AM - 10:00 PM\nWed\n10:00 AM - 10:00 PM\nOpen now\nThu\n10:00 AM - 10:00 PM\nFri\n10:00 AM - 11:00 PM\nSat\n10:00 AM - 11:00 PM\nSun\n10:00 AM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Staff wears masks'"
443,Mama Fox,"Moderate, 11 to 30","Yucca Croquettes,French Toast,Grilled Hanger Steak,Seared Salmon,Tamarind Calamari,Huevos Rancheros,Yellow Curry Mussels,Chicken Pot Pie",,https://www.yelp.com/menu/mama-fox-brooklyn,131,4,"327 Stuyvesant Ave\nBrooklyn, NY 11233\nHalsey St & Macon St\nBedford Stuyvesant\n",Mon\n4:00 PM - 12:00 AM\nTue\n4:00 PM - 12:00 AM\nWed\n4:00 PM - 12:00 AM\nThu\n4:00 PM - 12:00 AM\nFri\n4:00 PM - 1:00 AM\nSat\n11:00 AM - 1:00 AM\nSun\n11:00 AM - 12:00 AM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required'"
444,Rule of Thirds,,"Hot Honey Yuzu Salad,Chicken Meatball,Pork Jowl,Blade Steak Tonkatsu,Chicken Katsu Sandwich,Japanese Breakfast,Pork Belly,Japanese Souffle,Mazemen,Butterbean Kasujiru",https://www.thirdsbk.com/menus/,,130,4,"171 Banker St\nBrooklyn, NY 11222\nWythe Ave & Meserole Ave\nGreenpoint\n",Mon\n5:00 PM - 10:00 PM\nTue\n5:00 PM - 10:00 PM\nWed\n5:00 PM - 10:00 PM\nThu\n5:00 PM - 10:00 PM\nFri\n5:00 PM - 11:00 PM\nSat\n10:30 AM - 2:30 PM\n5:00 PM - 11:00 PM\nSun\n10:30 AM - 2:30 PM\n5:00 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required'"
445,Giovanni's Brooklyn Eats,"Moderate, 11 to 30","Ricotta Fritters,Almond Cake,Penne Alla Fiorentina,Prosciutto and Melon,Eggplant Parm,Fried Calamari,French Toast,Eggs Benedict,Baked Pasta,Pork Chop",http://www.giovannisbrooklyneats.com/menus/,https://www.yelp.com/menu/giovannis-brooklyn-eats-brooklyn-2,497,4,"1657 8th Ave\nBrooklyn, NY 11215\nProspect Ave & Windsor Pl\nSouth Slope\n",Mon\n11:00 AM - 11:00 PM\nTue\n11:00 AM - 11:00 PM\nWed\n11:00 AM - 11:00 PM\nOpen now\nThu\n11:00 AM - 11:00 PM\nFri\n11:00 AM - 11:00 PM\nSat\n11:00 AM - 11:00 PM\nSun\n11:00 AM - 11:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required'"
446,Pinto,"Moderate, 11 to 30","Pad Thai,Crab Fried Rice,Green Curry,Papaya Salad,Pumpkin Curry,Creamy Tom Yum Soup,Crispy Pad Thai with Chicken Plate,Crab Rangoon,Lamb Massaman Plate,Crispy Roll",,https://www.yelp.com/menu/pinto-brooklyn-3,233,4,"128 Montague St\nBrooklyn, NY 11201\nHenry St & Clinton St\nBrooklyn Heights\n",Mon\n11:30 AM - 10:00 PM\nTue\n11:30 AM - 10:00 PM\nWed\n11:30 AM - 10:00 PM\nOpen now\nThu\n11:30 AM - 10:00 PM\nFri\n11:30 AM - 11:00 PM\nSat\n11:30 AM - 11:00 PM\nSun\n11:30 AM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'About the Business'"
447,Zanmi,"Moderate, 11 to 30","Voodoo Pasta,Plantain Submarine,Milo Sandwich,Djon Djon,Kafou Wings,Lobey Fritay,Bali Burger,Black Lava Cake,Honey Jerk Wings,Kabrit Boucane",https://www.zanminyc.com/menu,,149,4.5,"1206 Nostrand Ave\nBrooklyn, NY 11225\nWinthrop St & Hawthorne St\nProspect Lefferts Gardens\n",Mon\n11:00 AM - 11:00 PM\nTue\n11:00 AM - 11:00 PM\nWed\n11:00 AM - 11:00 PM\nOpen now\nThu\n11:00 AM - 12:00 AM\nFri\n11:00 AM - 12:00 AM\nSat\n11:00 AM - 12:00 AM\nSun\n11:00 AM - 12:00 AM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'About the Business', 'COVID-19 updates'"
448,Tabaré,"Moderate, 11 to 30","Churrasco,Chivito Completo,Grilled Octopus Casserole,Dulce De Leche Flan,Blood Sausage Spread On Toast",http://tabarenyc.com/tabare_wp/menu1/,https://www.yelp.com/menu/tabar%C3%A9-brooklyn-2,673,4,"221 S 1st St\nBrooklyn, NY 11211\nDriggs Ave & Roebling St\nWilliamsburg - South Side\n",Mon\n5:00 PM - 11:00 PM\nTue\n5:00 PM - 11:00 PM\nWed\n5:00 PM - 11:00 PM\nThu\n5:00 PM - 11:00 PM\nFri\n5:00 PM - 12:00 AM\nSat\n12:00 PM - 4:00 PM\n5:00 PM - 12:00 AM\nSun\n12:00 PM - 4:00 PM\n5:00 PM - 11:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'About the Business'"
449,Baba's Pierogies,"Moderate, 11 to 30","Bacon Cheddar Pototo,Spinach & Feta,Golden Beet Salad,Cucumber Salad,Kielbasy Sliders,Carrot Salad",,https://www.yelp.com/menu/babas-pierogies-brooklyn,427,4.5,"295 3rd Ave\nBrooklyn, NY 11215\n5th Ave & 4th Ave\nGowanus\n",Mon\n11:30 AM - 9:00 PM\nTue\n11:30 AM - 9:00 PM\nWed\n11:30 AM - 9:00 PM\nOpen now\nThu\n11:30 AM - 9:00 PM\nFri\n11:30 AM - 9:00 PM\nSat\n11:30 AM - 9:00 PM\nSun\n11:30 AM - 9:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required', 'About the Business', 'COVID-19 updates'"
450,Ramen Danbo,"Moderate, 11 to 30","Classic Ramen,Miso Ramen,Classic Rekka Ramen,Classic Chashu-men,Miso Rekka Ramen,Shio Ramen,Curry Ramen,Negi-goma Chashu-men",https://ramendanbo.com/our-menu-vancouver/,https://www.yelp.com/menu/ramen-danbo-brooklyn,337,4.5,"52 7th Ave\nBrooklyn, NY 11217\nLincoln Pl & St Johns Pl\nPark Slope\n",Mon\n11:00 AM - 11:00 PM\nTue\n11:00 AM - 11:00 PM\nWed\n11:00 AM - 11:00 PM\nOpen now\nThu\n11:00 AM - 11:00 PM\nFri\n11:00 AM - 11:00 PM\nSat\n11:00 AM - 11:00 PM\nSun\n11:00 AM - 11:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required', 'About the Business', 'COVID-19 updates'"
451,Stone Park Cafe,"Moderate, 11 to 30","Eggs Benedict,Scallop & Marrow Tacos,French Toast,Cobb Salad,Grilled Octopus Salad,Korubuta Pork Chop,Prime Dry Aged Hanger Steak,Pan Seared Fish Cakes,Short Rib Slider,Chocolate Brioche",http://stoneparkcafe.com/menus/,https://www.yelp.com/menu/stone-park-cafe-brooklyn-3,950,4,"324 5th Ave\nBrooklyn, NY 11215\n4th St & 3rd St\nPark Slope\n",Mon\n5:30 PM - 10:00 PM\nTue\n11:30 AM - 2:30 PM\n5:30 PM - 10:00 PM\nWed\n11:30 AM - 2:30 PM\n5:30 PM - 10:00 PM\nOpen now\nThu\n11:30 AM - 2:30 PM\n5:30 PM - 10:00 PM\nFri\n11:30 AM - 2:30 PM\n5:30 PM - 11:00 PM\nSat\n10:00 AM - 3:30 PM\n5:30 PM - 11:00 PM\nSun\n10:00 AM - 3:30 PM\n5:30 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required'"
452,Wattli Bar and Kitchen,,"Crispy Shrimp Hero,Fried Cheese Ravioli,Shrimp Tacos",,https://www.yelp.com/menu/wattli-bar-and-kitchen-brooklyn,38,4.5,"1505 Newkirk Ave\nBrooklyn, NY 11226\nMarlborough Rd\nFlatbush\n",Mon\nOpen 24 hours\nTue\nOpen 24 hours\nWed\nOpen 24 hours\nOpen now\nThu\nOpen 24 hours\nFri\nOpen 24 hours\nSat\nOpen 24 hours\nSun\nOpen 24 hours\n,"'Offers Delivery', 'Offers Takeout', 'Outdoor Seating', 'Classy'"
453,L & B Spumoni Gardens,"Cheap, Under 10","World Famous L&b Sicilian Pie,Round Pie,Meatball,Baked Clams,Fried Calamari",https://orderspumonigardens.com/menu,https://www.yelp.com/menu/l-and-b-spumoni-gardens-brooklyn,4067,4,"2725 86th St\nBrooklyn, NY 11223\n11th St & 10th St\nGravesend\n",Mon\n11:00 AM - 12:00 AM\nTue\n11:00 AM - 12:00 AM\nWed\n11:00 AM - 12:00 AM\nOpen now\nThu\n11:00 AM - 12:00 AM\nFri\n11:00 AM - 12:00 AM\nSat\n11:00 AM - 12:00 AM\nSun\n11:00 AM - 12:00 AM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Many Vegetarian Options'"
454,Reunion,"Moderate, 11 to 30","Avocado Toast,Yemenite,Israeli Salad,Incredible Shawarma,Chicken Shawarma,Schnitzel Sandwich,Falafel Burger,Herb Omelette Sandwich,Poached Egg,Fancy Grilled Cheese Sandwich",https://www.reunionyc.com/menus/,,493,4.5,"544 Union Ave\nBrooklyn, NY 11211\nWithers St & 10th St\nWilliamsburg - North Side\n",Mon\n7:00 AM - 10:00 PM\nTue\n7:00 AM - 10:00 PM\nWed\n7:00 AM - 10:00 PM\nOpen now\nThu\n7:00 AM - 10:00 PM\nFri\n7:00 AM - 10:00 PM\nSat\n7:00 AM - 10:00 PM\nSun\n7:00 AM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'About the Business', 'COVID-19 updates'"
455,Clover Club,"Moderate, 11 to 30","Deviled Eggs,Baked Eggs,Lamb Burger,Fried Chicken,Bacon Tasting,Steak on Toast,Potato Cakes,Chorizo,Steak Frites,Fried Oysters",http://www.cloverclubny.com/menus/,,795,4,"210 Smith St\nBrooklyn, NY 11201\nButler St & Baltic St\nCobble Hill, Gowanus\n",Mon\n4:00 PM - 12:00 AM\nTue\n4:00 PM - 12:00 AM\nWed\n4:00 PM - 12:00 AM\nThu\n4:00 PM - 12:00 AM\nFri\n4:00 PM - 12:00 AM\nSat\n12:00 PM - 12:00 AM\nSun\n12:00 PM - 12:00 AM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'COVID-19 updates'"
456,Seamore’s Dumbo,"Moderate, 11 to 30","Grilled Shrimp Tacos,Beer Battered Fish Sandwich,Tuna Poke,Reel Deal With Blackened Shrimp,Maine Lobster Roll,Baja Crispy Fish Tacos,Kale & Avocado Salad,New England Clam Chowder,Lobster Benedict,Crispy Squid",https://www.seamores.com/dumbo-menus/,https://www.yelp.com/menu/seamore-s-dumbo-brooklyn-3,138,3.5,"66 Water St\nBrooklyn, NY 11201\nDUMBO\n",Mon\n12:00 PM - 9:00 PM\nTue\n12:00 PM - 9:00 PM\nWed\n12:00 PM - 9:00 PM\nOpen now\nThu\n12:00 PM - 10:00 PM\nFri\n12:00 PM - 10:00 PM\nSat\n12:00 PM - 10:00 PM\nSun\n12:00 PM - 9:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Proof of vaccination required', 'About the Business', 'COVID-19 updates'"
457,Blueprint,"Moderate, 11 to 30","Lobster Pot Pies,Rabbit Pot Pie,Duck Club Sandwich,Baby Octopus,Chicken Liver Mouse,Pork Butt Sliders,Brussel Sprout Bacon Pizza,Cheese Meat Plate,Egg White,Roasted Brussels",http://www.blueprintbrooklyn.com/food1/,,343,4.5,"196 5th Ave\nBrooklyn, NY 11217\nUnion St & Sackett St\nPark Slope\n",Mon\n4:00 PM - 12:00 AM\nTue\n4:00 PM - 12:00 AM\nWed\n4:00 PM - 12:00 AM\nThu\n4:00 PM - 12:00 AM\nFri\n4:00 PM - 1:00 AM\nSat\n3:00 PM - 1:00 AM\nSun\n3:00 PM - 12:00 AM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Staff wears masks', 'About the Business'"
458,Negril BK,"Moderate, 11 to 30","Spring Roll,Curry Goat,Jerk Lamb Meatballs,Corn Soup,Braised Oxtail,Kale Salad,BBQ Ribs,Jumbo Jerk Shrimp,Pepper Shrimp,Roti",https://negrilbk.com/wp-content/uploads/2020/09/Negril-BK-All-Day-Menu-9302020.pdf,https://www.yelp.com/menu/negril-bk-brooklyn,703,4,"256 5th Ave\nBrooklyn, NY 11215\nCarroll St & Garfield Pl\nPark Slope\n",Mon\nClosed\nTue\n5:00 PM - 10:45 PM\nWed\n5:00 PM - 10:45 PM\nThu\n5:00 PM - 10:45 PM\nFri\n4:00 PM - 10:45 PM\nSat\n2:00 PM - 9:45 PM\nSun\n2:00 PM - 9:45 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'About the Business', 'COVID-19 updates'"
459,CAFÉ LULUc,"Moderate, 11 to 30",,http://www.cafeluluc.net/menus,,1488,4,"214 Smith St\nBrooklyn, NY 11201\nButler St & Baltic St\nCobble Hill, Gowanus\n",Mon\n9:00 AM - 10:00 PM\nTue\n9:00 AM - 10:00 PM\nWed\n9:00 AM - 10:00 PM\nOpen now\nThu\n9:00 AM - 10:00 PM\nFri\n9:00 AM - 10:00 PM\nSat\n9:00 AM - 10:00 PM\nSun\n9:00 AM - 10:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required', 'About the Business', 'COVID-19 updates'"
460,Mad For Chicken Williamsburg,"Moderate, 11 to 30","Kimchi Fried Rice,Scallion Chicken,Drumsticks,Avocado Salad,Kimchi Quesadilla,Bulgogi Over Rice,Drumsticks and Wing Combo",,https://www.yelp.com/menu/mad-for-chicken-williamsburg-brooklyn,152,4.5,"617 Grand St\nBrooklyn, NY 11211\nLorimer St & Leonard St\nWilliamsburg - North Side\n",Mon\n12:00 PM - 10:00 PM\nTue\n12:00 PM - 10:00 PM\nWed\n12:00 PM - 10:00 PM\nOpen now\nThu\n12:00 PM - 10:00 PM\nFri\n12:00 PM - 10:00 PM\nSat\n12:00 PM - 10:00 PM\nSun\n12:00 PM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Proof of vaccination required', 'COVID-19 updates'"
461,Fort Defiance,"Moderate, 11 to 30","Huevos Rancheros,Deviled Eggs,French Toast,Biscuit Egg Sandwich,Muffuletta,Chicken Liver Pt,Charleston,Cheddar Biscuit Egg Sandwich,Risotto",,https://www.yelp.com/menu/fort-defiance-brooklyn,356,4,"347 Van Brunt St\nBrooklyn, NY 11231\nWolcott St & Sullivan St\nRed Hook\n",Mon\nClosed\nTue\nClosed\nWed\n10:00 AM - 7:00 PM\nOpen now\nThu\n10:00 AM - 7:00 PM\nFri\n10:00 AM - 7:00 PM\nSat\n10:00 AM - 7:00 PM\nSun\n10:00 AM - 7:00 PM\n,"'Takes Reservations', 'Vegan Options', 'Limited Vegetarian Options', 'Accepts Credit Cards'"
462,Suede,"Moderate, 11 to 30","Oxtail Pizza,Classic Jerk Chicken,Jerk Shrimp Skewers,Creole Pasta,Mango BBQ Wings,Five Spice Curry Goat,Codfish Fritters,Hellshire Style Fish and Chips,Curry Chicken,Bahamian Surf and Turf",http://www.suedenyc.com/menu,https://www.yelp.com/menu/suede-brooklyn,1215,3.5,"5610 Clarendon Rd\nBrooklyn, NY 11203\n57th St & 56th St\nEast Flatbush\n",Mon\n12:00 PM - 1:00 AM\nTue\n12:00 PM - 1:00 AM\nWed\n12:00 PM - 1:00 AM\nOpen now\nThu\n12:00 PM - 1:00 AM\nFri\n12:00 PM - 2:00 AM\nSat\n11:00 AM - 2:00 AM\nSun\n11:00 AM - 2:00 AM\n,"'Takes Reservations', 'Masks required', 'Staff wears masks', 'Vegan Options', 'About the Business'"
463,Skovorodka,"Moderate, 11 to 30","Beef Stroganoff,Pelmeni,Chicken Cutlet,Stuffed Cabbage,Home Style Beef Stew Served in a Clay Pot,Ukrainian Borscht,Green Borscht,Crepes,Blintzes,Chicken Stroganoff",,https://www.yelp.com/menu/skovorodka-brooklyn,221,4,"615 Brighton Beach Ave\nBrooklyn, NY 11235\nBrighton 7th St & Brighton 6th St\nBrighton Beach\n",Mon\n11:00 AM - 10:00 PM\nTue\n11:00 AM - 10:00 PM\nWed\n11:00 AM - 10:00 PM\nOpen now\nThu\n11:00 AM - 10:00 PM\nFri\n11:00 AM - 10:00 PM\nSat\n11:00 AM - 11:00 PM\nSun\n11:00 AM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'About the Business'"
464,Yemen Cafe & Restaurant,"Moderate, 11 to 30",,https://www.yemencafe.com/menu/downtownbrooklyn,https://www.yelp.com/menu/yemen-cafe-and-restaurant-brooklyn-3,552,4.5,"176 Atlantic Ave\nBrooklyn, NY 11201\nCourt St & Clinton St\nCobble Hill\n",Mon\n10:00 AM - 11:00 PM\nTue\n10:00 AM - 11:00 PM\nWed\n10:00 AM - 11:00 PM\nOpen now\nThu\n10:00 AM - 11:00 PM\nFri\n10:00 AM - 11:00 PM\nSat\n10:00 AM - 11:00 PM\nSun\n10:00 AM - 11:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required'"
465,Tarachi,,"Quesadillas,Hard Shell Taco,Soft Shell Taco,Wild Grilled Salmon,Elote,Vegan Tostaditas",http://tarachinyc.com/menu,https://www.yelp.com/menu/tarachi-brooklyn,35,4.5,"222 Greene Ave\nBrooklyn, NY 11238\nCambridge Pl & Classon Ave\nClinton Hill\n",Mon\n1:00 PM - 10:00 PM\nTue\n1:00 PM - 10:00 PM\nWed\n1:00 PM - 10:00 PM\nOpen now\nThu\n1:00 PM - 10:00 PM\nFri\n1:00 PM - 11:00 PM\nSat\n1:00 PM - 11:00 PM\nSun\n1:00 PM - 10:00 PM\n,"'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Vegan Options', 'COVID-19 updates'"
466,Defontes,"Moderate, 11 to 30","Hot Roast Beef,Chicken Cutlet,Steak Pizzaiola,Eggplant Parm,Valentino Special",,https://www.yelp.com/menu/defontes-brooklyn,372,4.5,"379 Columbia St\nBrooklyn, NY 11231\nLuquer St & Coles St\nRed Hook\n",Mon\n6:00 AM - 4:00 PM\nTue\n6:00 AM - 4:00 PM\nWed\n6:00 AM - 4:00 PM\nOpen now\nThu\n6:00 AM - 4:00 PM\nFri\n6:00 AM - 4:00 PM\nSat\n6:00 AM - 4:00 PM\nSun\nClosed\n,"'Offers Takeout', 'No Reservations', 'Masks required', 'Staff wears masks'"
467,Meze,"Moderate, 11 to 30","Lamb Gyro Platter,Tzatziki,Baklava,Moussaka,Chilean Sea Bass,Saganaki,Zucchini Chips,Chicken Souvlaki Platter,Galaktoboureko,Lentil Soup",,https://www.yelp.com/menu/meze-brooklyn-2,327,4,"6601 13th Ave\nBrooklyn, NY 11219\n66th St & 67th St\nDyker Heights, Bensonhurst\n",Mon\nClosed\nTue\n8:00 AM - 10:00 PM\nWed\n8:00 AM - 10:00 PM\nOpen now\nThu\n8:00 AM - 10:00 PM\nFri\n8:00 AM - 11:00 PM\nSat\n8:00 AM - 11:00 PM\nSun\n8:00 AM - 11:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Accepts Credit Cards', 'About the Business'"
468,Patrick Steakhouse,,"Crispy Chicken Wings,Jumbo Lamb Crab Cakes,Ribeye",,https://www.yelp.com/menu/patrick-steakhouse-brooklyn,21,3.5,"227 Rogers Ave\nBrooklyn, NY 11225\nUnion St & President St\nCrown Heights\n",Mon\nClosed\nTue\n4:00 PM - 10:00 PM\nWed\n4:00 PM - 10:00 PM\nThu\n4:00 PM - 10:00 PM\nFri\n4:00 PM - 12:00 AM\nSat\n12:00 PM - 12:00 AM\nSun\n12:00 PM - 8:00 PM\n,"'Takes Reservations', 'Offers Takeout', 'Masks required', 'Staff wears masks'"
469,Arrogant Swine,"Moderate, 11 to 30","Lucifer's Chicken Legs with Slaw and Cornbread.,Carolina Naptime Sandwich",,https://www.yelp.com/menu/arrogant-swine-brooklyn-2,296,3.5,"173 Morgan Ave\nBrooklyn, NY 11237\nScholes St & Meserole St\nEast Williamsburg\n",Mon\nClosed\nTue\n12:00 PM - 2:00 AM\nWed\n12:00 PM - 2:00 AM\nOpen now\nThu\n12:00 PM - 2:00 AM\nFri\n12:00 PM - 4:00 AM\nSat\n12:00 PM - 4:00 AM\nSun\n12:00 PM - 12:00 AM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Vegan Options'"
470,South Brooklyn Foundry,"Moderate, 11 to 30","Crispy Fried Chicken,Chopped Benedict Bowl,Foundry Burger,Crab Cake,Chef's Burger,French Toast Slider,Short Rib,Cinnamon French Toast Crunch,Burrata,Duck Duck Goose",,https://www.yelp.com/menu/south-brooklyn-foundry-brooklyn,327,4.5,"6909 3rd Ave\nBrooklyn, NY 11209\nOvington Ave & Bay Ridge Ave\nBay Ridge\n",Mon\n4:00 PM - 9:30 PM\nTue\n4:00 PM - 9:30 PM\nWed\n4:00 PM - 10:00 PM\nThu\n12:00 PM - 9:30 PM\nFri\n12:00 PM - 9:30 PM\nSat\n10:00 AM - 9:30 PM\nSun\n10:00 AM - 9:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'About the Business'"
471,Bar Bruno,"Moderate, 11 to 30","Fish Tacos,Carnitas Tacos,Steak Tacos,Huevos Rancheros,Quinoa Veggie Burger,Tortilla Soup,Kale Salad,Pulled Pork Sandwich,Grilled Shrimp,House Smoked Spicy Wings",http://www.barbrunonyc.com/#menus,https://www.yelp.com/menu/bar-bruno-brooklyn-2,284,4,"520 Henry St\nBrooklyn, NY 11231\nUnion St & President St\nCarroll Gardens\n",Mon\n12:00 PM - 10:00 PM\nTue\n12:00 PM - 10:00 PM\nWed\n12:00 PM - 10:00 PM\nOpen now\nThu\n12:00 PM - 11:00 PM\nFri\n12:00 PM - 12:00 AM\nSat\n11:00 AM - 12:00 AM\nSun\n11:00 AM - 10:00 PM\n,"'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Proof of vaccination required', 'About the Business'"
