,Name,Price,Review_num,Star,Address,Menu,Menu_link_re,Menu_link_ye,Time
694,Los Amigos Chimichurry,$,69 reviews,4 star rating,"['Los Amigos Chimichurry\n69 reviews\nUnclaimed\n$ Food Trucks, Colombian\nEdit\nClosed9:00 PM - 6:00 AM (Next day)', '69 reviews', '', 'Location & Hours', 'Between 111th & 108th On Roosevelt Ave\nCorona, NY 11368\nNorth Corona\nGet directions', 'Between 111th & 108th On Roosevelt Ave\nCorona, NY 11368\nNorth Corona', 'Mon\n9:00 PM - 6:00 AM (Next day)\nTue\n9:00 PM - 6:00 AM (Next day)\nWed\n9:00 PM - 6:00 AM (Next day)\nThu\n9:00 PM - 6:00 AM (Next day)\nClosed now\nFri\n9:00 PM - 6:00 AM (Next day)\nSat\n9:00 PM - 6:00 AM (Next day)\nSun\n9:00 PM - 6:00 AM (Next day)\nEdit business info', 'Amenities and More', 'No Reservations', 'Many Vegetarian Options', 'Accepts Credit Cards', 'Classy, Casual', 'Ask the Community', '(718) 938-8569', 'Get Directions\nBetween 111th & 108th On Roosevelt Ave Corona, NY 11368', 'Is this your business?\nClaim your business to immediately update business information, respond to reviews, and more!\nClaim This Business', '', '', 'Frequently Asked Questions about Los Amigos Chimichurry']",['Carne Frita\n4 Photos 10 Reviews\nCarne Asada\n1 Photo 8 Reviews\nGrilled Chicken\n1 Photo 3 Reviews\nFrita Con Moro\n1 Photo 2 Reviews\nChopped Cabbage\n1 Photo 1 Review\nChopped Steak\n1 Photo 1 Review'],,,9:00 PM - 6:00 AM (Next day)
695,Awang Kitchen,$$,172 reviews,4 star rating,"['Awang Kitchen\n172 reviews\nClaimed\n$$ Indonesian\nEdit\nClosed12:00 PM - 10:00 PM\nHours updated 1 month ago', '172 reviews', 'Hours updated 1 month ago', '', 'Menu', 'Location & Hours', '84-05 Queens Blvd\nElmhurst, NY 11373\nElmhurst\nGet directions', '84-05 Queens Blvd\nElmhurst, NY 11373\nElmhurst', 'Mon\n12:00 PM - 10:00 PM\nTue\n12:00 PM - 10:00 PM\nWed\n12:00 PM - 10:00 PM\nThu\n12:00 PM - 10:00 PM\nClosed now\nFri\n12:00 PM - 10:00 PM\nSat\n12:00 PM - 10:00 PM\nSun\n12:00 PM - 10:00 PM\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Staff wears masks', 'Ask the Community', 'Is this a haal restaurant?', 'Most of our meat from halal vendors, except fried duck and crunch fried chicken.\nAndreas J., Business Manager  3 years ago 1 person found this helpful\nView question details', 'http://www.awangkitchen.com', '(347) 492-9264', 'Get Directions\n84-05 Queens Blvd Elmhurst, NY 11373', 'Message the Business', '', 'Frequently Asked Questions about Awang Kitchen']",['$12.50\n5 Pieces Sate Ayam / Chicken Satay\n7 Photos 10 Reviews\n$8.00\nEs Teler / Ice Teller\n4 Photos 7 Reviews\n$12.00\nKetoprak\n5 Photos 6 Reviews\n$6.50\n2 Pieces Tahu Isi / Stuffed Fried Tofu\n5 Photos 9 Reviews\n$14.00\nNasi Goreng Ikan Asin / Salty Fish Fried Rice\n4 Photos 5 Reviews\n$7.50\n2 Pieces Tempeh Mendoan\n6 Photos 3 Reviews\n$15.00\nSoto Betawi / Betawi Style Soup\n5 Photos 3 Reviews\n$21.00\nIkan Bawal Goreng (al) / Fried Golden Pompano\n5 Photos 3 Reviews\n$12.00\nNasi Goreng Tek-tek / Tek-tek Fried Rice\n7 Photos 3 Reviews\n$15.00\n5 Pieces Sate Kambing / Young Goat Satay\n2 Photos 3 Reviews'],http://www.awangkitchen.us/menu,https://www.yelp.com/menu/awang-kitchen-elmhurst,12:00 PM - 10:00 PM
696,Trinciti Roti Shop & Restaurant,$,603 reviews,4 star rating,"['Trinciti Roti Shop & Restaurant\n603 reviews\nClaimed\n$ Caribbean, Indian, Vegetarian\nEdit\nClosed6:00 AM - 8:00 PM', '603 reviews', '', 'Menu', 'Location & Hours', '111-05 Lefferts Blvd\nOzone Park, NY 11420\nOzone Park\nGet directions', '111-05 Lefferts Blvd\nOzone Park, NY 11420\nOzone Park', 'Mon\nClosed\nTue\n6:00 AM - 8:00 PM\nWed\n6:00 AM - 8:00 PM\nThu\n6:00 AM - 8:00 PM\nClosed now\nFri\n6:00 AM - 8:00 PM\nSat\n6:00 AM - 8:00 PM\nSun\n6:00 AM - 8:00 PM\nEdit business info', 'Amenities and More', 'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Pescatarian Options', 'COVID-19 updates', 'Ask the Community', 'From what time do you offer a full menu?', 'No the items are limited. Mostly doubles are served\nAlper T.  5 months ago 1 person found this helpful\nView 1 more answer', 'Can I called and order my food on the telephone to avoid the long line, also is there a designated area for pick up Thanks?', 'Hi Drew H., Yes, you can call to place your order via telephone to Trinciti Roti Shop and Restaurant. As soon as you get there just let them know that you called your order in for pick-up and there will be a … more\nSerina J.  10 months ago 3 people found this helpful\nView 1 more answer', 'http://www.trinciti.com', '(718) 641-3636', 'Get Directions\n111-05 Lefferts Blvd Ozone Park, NY 11420', '', 'Frequently Asked Questions about Trinciti Roti Shop & Restaurant']",['$15.00\nBake and Shark\n41 Photos 95 Reviews\n$2.50\nAloo Pie\n12 Photos 52 Reviews\n$10.00\nCurry Chicken\n9 Photos 39 Reviews\n$10.00\nOxtail\n7 Photos 35 Reviews\n$9.00\nCurry Shrimp\n3 Photos 20 Reviews\n$8.99\nBake and Salt Fish\n7 Photos 10 Reviews\n$3.75\nParatha Roti\n7 Photos 8 Reviews\n$10.00\nCurry Chicken Roti Meal\n6 Photos 12 Reviews\n$3.75\nDhal Puri Roti\n1 Photo 9 Reviews'],https://trinciti.com/menu/,https://www.yelp.com/menu/trinciti-roti-shop-and-restaurant-ozone-park,6:00 AM - 8:00 PM
697,Numero 28 Pizzeria,$$,224 reviews,4 star rating,"['Numero 28 Pizzeria\n224 reviews\nClaimed\n$$ Pizza, Italian\nEdit\nClosed5:00 PM - 10:00 PM\nHours updated 3 months ago', '224 reviews', 'Hours updated 3 months ago', '', 'Menu', 'Location & Hours', '10712 70th Road\nForest Hills, NY 11375\nForest Hills\nGet directions', '10712 70th Road\nForest Hills, NY 11375\nForest Hills', 'Mon\n5:00 PM - 10:00 PM\nTue\n5:00 PM - 10:00 PM\nWed\n5:00 PM - 10:00 PM\nThu\n5:00 PM - 10:00 PM\nClosed now\nFri\n5:00 PM - 10:00 PM\nSat\n12:00 PM - 10:00 PM\nSun\n12:00 PM - 10:00 PM\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'Ask the Community', 'What time does the place close on Saturday night?', '11 PM\nRon B.  4 years ago\nView question details', 'http://www.numero28.com/menu-a…', '(718) 544-4600', 'Get Directions\n10712 70th Road Forest Hills, NY 11375', '', 'Frequently Asked Questions about Numero 28 Pizzeria']",['$24.00\nCacio E Pepe Everyday Special\n6 Photos 9 Reviews\n$10.00\nTiramisu\n2 Photos 5 Reviews\n$26.00\nSesame Tuna\n2 Photos 3 Reviews\n$19.00\nLasagna\n3 Photos 8 Reviews\n$20.00\nNumero 28 Pizza\n3 Photos 3 Reviews\n$14.00\nVegan Pizza\n1 Photo 3 Reviews\n$20.00\nRomeo Pizza\n1 Photo 3 Reviews\n$14.00\nMargherita Pizza\n1 Photo 4 Reviews'],http://www.numero28.com/menu-and-locations/forest-hills/,https://www.yelp.com/menu/numero-28-pizzeria-forest-hills-2,5:00 PM - 10:00 PM
698,Drunken Chicken,$$,153 reviews,4 star rating,"['Drunken Chicken\n153 reviews\nClaimed\n$$ Korean, Chicken Shop, Chicken Wings\nEdit\nClosed11:30 AM - 11:30 PM\nHours updated 3 months ago', '153 reviews', 'Hours updated 3 months ago', '', 'Menu', 'Location & Hours', '25-30 Broadway\nAstoria, NY 11106\nAstoria\nGet directions', '25-30 Broadway\nAstoria, NY 11106\nAstoria', 'Mon\n3:30 PM - 11:30 PM\nTue\n3:30 PM - 11:30 PM\nWed\n3:30 PM - 11:30 PM\nThu\n11:30 AM - 11:30 PM\nClosed now\nFri\n11:30 AM - 11:30 PM\nSat\n11:30 AM - 11:30 PM\nSun\n11:30 AM - 11:30 PM\nEdit business info', 'Amenities and More', 'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required', 'Ask the Community', 'http://DrunkenChickenNyc.com', '(929) 522-0171', 'Get Directions\n25-30 Broadway Astoria, NY 11106', '', 'Frequently Asked Questions about Drunken Chicken']",['$36.95\nBoneless Chicken\n7 Photos 7 Reviews\n$6.99\nSignature Og Burger\n2 Photos 3 Reviews\n$8.00\nKaaage 10 Piece\n2 Photos 2 Reviews\n$7.00\nTakoyaki 5 Piece\n1 Photo 3 Reviews\n$13.99\nChicken Combo\n1 Photo 3 Reviews'],,['https://www.yelp.com/menu/drunken-chicken-astoria-3'],11:30 AM - 11:30 PM
699,Fuyu Ramen,$$,161 reviews,4.5 star rating,"['Fuyu Ramen\n161 reviews\nClaimed\n$$ Poke, Ramen\nEdit\nClosed12:00 PM - 3:00 PM, 5:00 PM - 11:00 PM\nHours updated 2 weeks ago', '161 reviews', 'Hours updated 2 weeks ago', '', 'Menu', 'Location & Hours', '4617 Queens Blvd\nSunnyside, NY 11104\nSunnyside\nGet directions', '4617 Queens Blvd\nSunnyside, NY 11104\nSunnyside', 'Mon\n12:00 PM - 3:00 PM\n5:00 PM - 10:30 PM\nTue\n12:00 PM - 3:00 PM\n5:00 PM - 10:30 PM\nWed\n12:00 PM - 3:00 PM\n5:00 PM - 10:30 PM\nThu\n12:00 PM - 3:00 PM\n5:00 PM - 11:00 PM\nClosed now\nFri\n12:00 PM - 3:00 PM\n5:00 PM - 11:00 PM\nSat\n12:00 PM - 3:00 PM\n5:00 PM - 11:00 PM\nSun\n12:00 PM - 3:00 PM\n5:00 PM - 10:00 PM\nEdit business info', 'Amenities and More', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'Staff wears masks', 'Ask the Community', 'https://fuyu-ramen.business.si…', '(718) 786-2200', 'Get Directions\n4617 Queens Blvd Sunnyside, NY 11104', '', 'Frequently Asked Questions about Fuyu Ramen']",['$7.50\nSoft Shell Crab Bun\n24 Photos 25 Reviews\n$15.95\nClassic Tonkotsu Ramen\n27 Photos 22 Reviews\n$16.95\nSpicy Miso Ramen\n17 Photos 21 Reviews\n$8.00\nTakoyaki\n15 Photos 17 Reviews\n$14.95\nChicken Shio Ramen\n9 Photos 14 Reviews\n$4.50\nPork Bun\n11 Photos 14 Reviews\n$9.50\nFuyu Chicken Wings\n9 Photos 13 Reviews\n$7.00\nCroquette\n3 Photos 9 Reviews\n$16.95\nChampon\n4 Photos 2 Reviews\n$14.95\nBulgogi Dupbab\n5 Photos 2 Reviews'],,['https://www.yelp.com/menu/fuyu-ramen-sunnyside-2'],"12:00 PM - 3:00 PM, 5:00 PM - 11:00 PM"
700,Main Street Imperial Taiwanese,$$,339 reviews,4 star rating,"['Main Street Imperial Taiwanese\n339 reviews\nClaimed\n$$ Taiwanese\nEdit\nClosed11:00 AM - 11:00 PM\nHours updated 3 months ago', '339 reviews', 'Hours updated 3 months ago']",['$8.95\nThree Cup Chicken\n58 Photos 94 Reviews\n$8.25\nIntestine\n18 Photos 25 Reviews\n$8.25\nSalt And Pepper Pork Chop\n15 Photos 15 Reviews\n$5.25\nShredded Pork Over Rice\n3 Photos 8 Reviews\n$9.95\nClams With Basil\n6 Photos 6 Reviews\n$5.95\nTaiwanese Noodles Soup\n3 Photos 8 Reviews\n$2.75\nMinced Pork On Rice\n5 Photos 4 Reviews\n$9.25\nShredded Beef With Chive\n1 Photo 4 Reviews'],https://www.mainstreettaiwanese.com/menu,https://www.yelp.com/menu/main-street-imperial-taiwanese-flushing,11:00 AM - 11:00 PM
701,Havana Blvd Modern Cuban Cuisine,Cuban,3 reviews,2.5 star rating,"['Havana Blvd Modern Cuban Cuisine\n3 reviews\nUnclaimed\nCuban\nEdit', '3 reviews', '', 'Location & Hours', '9101 Astoria Blvd\nNew York, NY 11369\nGet directions', '9101 Astoria Blvd\nNew York, NY 11369', 'Edit business info', 'Amenities and More', 'Offers Takeout', 'Masks required', 'Staff wears masks', 'Accepts Credit Cards', 'Get Directions\n9101 Astoria Blvd New York, NY 11369', 'Is this your business?\nClaim your business to immediately update business information, respond to reviews, and more!\nClaim This Business', '', '', 'Frequently Asked Questions about Havana Blvd Modern Cuban Cuisine']",[],,,
702,Taco Azul,$$,197 reviews,4 star rating,"['Taco Azul\n197 reviews\nClaimed\n$$ Tacos, Tex-Mex\nEdit\nClosed11:00 AM - 10:00 PM', '197 reviews', '', 'Menu', 'Location & Hours', '10-08 Clintonville St\nWhitestone, NY 11357\nBeechurst\nGet directions', '10-08 Clintonville St\nWhitestone, NY 11357\nBeechurst', 'Mon\n11:00 AM - 10:00 PM\nTue\n11:00 AM - 10:00 PM\nWed\n11:00 AM - 10:00 PM\nThu\n11:00 AM - 10:00 PM\nClosed now\nFri\n11:00 AM - 10:00 PM\nSat\n11:00 AM - 10:00 PM\nSun\n11:00 AM - 10:00 PM\nEdit business info', 'Amenities and More', 'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Staff wears masks', 'Ask the Community', 'Are there any Taco Tuesday deals?', 'No answers yet. Answer this question', 'Do they have a catering menu?', 'No answers yet. Answer this question', '(917) 285-2794', 'Get Directions\n10-08 Clintonville St Whitestone, NY 11357', '', 'Frequently Asked Questions about Taco Azul']",['$4.50\nElote\n21 Photos 30 Reviews\n$11.99\nBurrito Bowl Lunch Special\n3 Photos 10 Reviews\n$12.00\nPassionfruit Mango Shrimp Ceviche\n12 Photos 5 Reviews\n$4.00\nBaja Fish Taco\n4 Photos 6 Reviews\n$3.50\nPollo Taco\n2 Photos 3 Reviews\n$11.99\n3 Tacos Lunch Special\n1 Photo 6 Reviews\n$4.00\nGrilled Fish Taco\n2 Photos 3 Reviews\n$4.00\nCarne Asada Taco\n3 Photos 4 Reviews\n$3.50\nChorizo Taco\n5 Photos 4 Reviews\n$10.00\nVegetarian Burrito\n1 Photo 3 Reviews'],,['https://www.yelp.com/menu/taco-azul-whitestone'],11:00 AM - 10:00 PM
703,Shogun Hibachi,$$,153 reviews,4 star rating,"['Shogun Hibachi\n153 reviews\nUnclaimed\n$$ Japanese, Sushi Bars\nEdit\nClosed3:00 PM - 10:00 PM', '153 reviews', '', 'Menu', 'Location & Hours', '111-16 Queens Blvd\nForest Hills, NY 11375\nForest Hills\nGet directions', '111-16 Queens Blvd\nForest Hills, NY 11375\nForest Hills', 'Mon\n3:00 PM - 10:00 PM\nTue\n3:00 PM - 10:00 PM\nWed\n3:00 PM - 10:00 PM\nThu\n3:00 PM - 10:00 PM\nClosed now\nFri\n3:00 PM - 11:00 PM\nSat\n12:30 PM - 11:00 PM\nSun\n12:30 PM - 10:00 PM\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Staff wears masks', 'Ask the Community', 'Are they halal?', ""No it's hibachi and sushi\nJayson C.  2 years ago\nView 1 more answer"", 'Is this a halal restaurant?', 'It is a Japanese restaurants\nNorman J.  2 years ago\nView question details', 'http://shogunhibachiforesthill…', '(718) 263-4110', 'Get Directions\n111-16 Queens Blvd Forest Hills, NY 11375', 'Is this your business?\nClaim your business to immediately update business information, respond to reviews, and more!\nClaim This Business', '', '', 'Frequently Asked Questions about Shogun Hibachi']",['$24.95\nFilet Mignon\n4 Photos 9 Reviews\n$4.50\nCalifornia Roll\n1 Photo 5 Reviews\n$6.00\nShrimp Tempura\n1 Photo 6 Reviews\n$6.00\nShrimp Tempura Roll\n1 Photo 4 Reviews\n$20.99\nHibachi Shrimp\n2 Photos 2 Reviews\n$23.75\nSushi and Sashimi Dinner\n1 Photo 3 Reviews\n$10.25\nMountain Roll\n1 Photo 2 Reviews\n$3.75\nAvocado Roll\n1 Photo 5 Reviews\n$25.25\nHibachi Steak and Chicken\n1 Photo 4 Reviews\n$4.95\nSpicy Tuna Roll\n1 Photo 3 Reviews'],,['https://www.yelp.com/menu/shogun-hibachi-forest-hills-2'],3:00 PM - 10:00 PM
704,Taco King,$,151 reviews,4 star rating,"['Taco King\n151 reviews\nUnclaimed\n$ Mexican\nEdit\nClosed11:00 AM - 11:00 PM', '151 reviews', '', 'Menu', 'Location & Hours', '6405 108th St\nForest Hills, NY 11375\nForest Hills\nGet directions', '6405 108th St\nForest Hills, NY 11375\nForest Hills', 'Mon\n11:00 AM - 11:00 PM\nTue\n11:00 AM - 11:00 PM\nWed\n11:00 AM - 11:00 PM\nThu\n11:00 AM - 11:00 PM\nClosed now\nFri\n11:00 AM - 11:00 PM\nSat\n11:00 AM - 11:00 PM\nSun\n11:00 AM - 10:00 PM\nEdit business info', 'Amenities and More', 'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Many Vegetarian Options', 'Ask the Community', 'http://tacokingforesthills.myb…', '(718) 896-8100', 'Get Directions\n6405 108th St Forest Hills, NY 11375', 'Is this your business?\nClaim your business to immediately update business information, respond to reviews, and more!\nClaim This Business', '', '', 'Frequently Asked Questions about Taco King']",['$12.75\nChicken Burrito\n3 Photos 8 Reviews\n$4.75\nMexican Rice\n1 Photo 3 Reviews\n$16.95\nEnchiladas\n1 Photo 3 Reviews'],http://tacokingforesthills.mybistro.online/#our-menus,https://www.yelp.com/menu/taco-king-forest-hills,11:00 AM - 11:00 PM
705,The Waterfront NYC,"American (New),",35 reviews,4 star rating,"['The Waterfront NYC\n35 reviews\nClaimed\nAmerican (New), Seafood, Breakfast & Brunch\nEdit\nClosed12:00 PM - 8:00 PM\nHours updated 2 months ago', '35 reviews', 'Hours updated 2 months ago', '', 'Menu', 'Location & Hours', '500 Hutchinson River Pkwy\nTrump Golf Links\nBronx, NY 10465\nGet directions', '500 Hutchinson River Pkwy\nTrump Golf Links\nBronx, NY 10465', 'Mon\n12:00 PM - 8:00 PM\nTue\n12:00 PM - 8:00 PM\nWed\n12:00 PM - 8:00 PM\nThu\n12:00 PM - 8:00 PM\nClosed now\nFri\n12:00 PM - 9:00 PM\nSat\n12:00 PM - 9:00 PM\nSun\n12:00 PM - 9:00 PM\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Takeout', 'Masks required', 'Staff wears masks', 'Ask the Community', 'Is this restaurant open to public or only the golf club members?', 'Open to public\nSarah B.  2 months ago 1 person found this helpful\nView 2 more answers', 'http://www.thewaterfrontnyc.co…', '(718) 414-1577', 'Get Directions\n500 Hutchinson River Pkwy Trump Golf Links Bronx, NY 10465', '', 'Frequently Asked Questions about The Waterfront NYC']",['Filet Mignon\n1 Photo 3 Reviews\nLobster Bisque\n1 Photo 1 Review\nBuffalo Wings\n1 Photo 1 Review'],http://www.thewaterfrontnyc.com/menu/,,12:00 PM - 8:00 PM
706,Barrio BX,"Bars,",75 reviews,4 star rating,"['Barrio BX\n75 reviews\nClaimed\nBars, Puerto Rican\nEdit\nClosed4:00 PM - 12:00 AM (Next day)', '75 reviews', '', 'Menu', 'Location & Hours', '3764 E Tremont Ave\nThe Bronx, NY 10465\nEdgewater Park\nGet directions', '3764 E Tremont Ave\nThe Bronx, NY 10465\nEdgewater Park', 'Mon\nClosed\nTue\nClosed\nWed\n4:00 PM - 12:00 AM (Next day)\nThu\n4:00 PM - 12:00 AM (Next day)\nClosed now\nFri\n4:00 PM - 2:00 AM (Next day)\nSat\n12:00 PM - 2:00 AM (Next day)\nSun\n12:00 PM - 8:00 PM\nEdit business info', 'Amenities and More', 'Staff wears masks', 'Outdoor Seating', 'Classy', 'Good for Groups', 'Ask the Community', 'Does this place offer hookah?', 'Thanks for your question! No, we do not serve hookah. Hookah and other tobacco related products are prohibited in restaurants under the Smoke-Free Air Act.\nBarrio B., Business Owner  2 months ago 1 person found this helpful\nView question details', 'Do you do catering?', 'Yes, please email catering@barriobx.com for the menu. We ask that orders be placed at least 48 hours in advance. Thank you!\nBarrio B., Business Owner  2 months ago\nView question details', '(718) 269-3345']",['$10.00\nTrifongo\n3 Photos 6 Reviews\n$12.00\nAlcapurrias\n5 Photos 9 Reviews\n$19.00\nPernil\n5 Photos 5 Reviews\n$10.00\nBacalaitos\n6 Photos 4 Reviews\n$14.00\nCoquito French Toast\n3 Photos 3 Reviews\n$10.00\nPastelillos\n1 Photo 2 Reviews\n$17.00\nCamarones\n1 Photo 1 Review\n$17.00\nPollo Guisado\n2 Photos 1 Review\n$12.00\nPollo Sin Hueso\n1 Photo 1 Review\n$15.00\nBarrito\n2 Photos 1 Review'],,['https://www.yelp.com/menu/barrio-bx-the-bronx-6'],4:00 PM - 12:00 AM (Next day)
707,Beatstro,$$,409 reviews,4 star rating,"['Beatstro\n409 reviews\nClaimed\n$$ American (Traditional), Speakeasies, Latin American\nEdit\nClosed4:00 PM - 10:00 PM', '409 reviews', '', 'Menu', 'Location & Hours', '135 Alexander Ave\nBronx, NY 10454\nMott Haven\nGet directions', '135 Alexander Ave\nBronx, NY 10454\nMott Haven', 'Mon\n4:00 PM - 10:00 PM\nTue\n4:00 PM - 10:00 PM\nWed\n4:00 PM - 10:00 PM\nThu\n4:00 PM - 10:00 PM\nClosed now\nFri\n4:00 PM - 12:00 AM (Next day)\nSat\n11:30 AM - 12:00 AM (Next day)\nSun\n11:30 AM - 10:00 PM\nEdit business info', 'Amenities and More', 'Takes Reservations', 'Offers Delivery', 'Offers Takeout', 'Masks required', 'Ask the Community', 'Does this place accept debit/credit cards?', 'They do.\nCindy L.  1 year ago\nView 1 more answer', ""How's parking? Where is it"", 'Hi! We offer complementary valet services on Saturday from 8pm-1am and Sunday from 12pm-7pm. Street parking is available during the rest of the week. It is fairly easy to attain a spot.\nJasmine G., Business Owner  2 years ago 2 people found this helpful\nView 3 more answers', 'https://www.beatstro.com', '(718) 489-9397', 'Get Directions\n135 Alexander Ave Bronx, NY 10454', '', 'Frequently Asked Questions about Beatstro']",['$15.00\nRum Cake French Toast\n9 Photos 21 Reviews\n$18.00\nChicken & Waffles\n21 Photos 8 Reviews\n$25.00\nSteak And Eggs\n11 Photos 15 Reviews\n$16.00\nLocrio\n4 Photos 10 Reviews\n$27.00\nChurrasco\n4 Photos 7 Reviews\n$10.00\nJosefina\n3 Photos 8 Reviews\n$15.00\nCharlys Chicken Sandwich\n4 Photos 7 Reviews\n$13.00\nKale Salad\n4 Photos 8 Reviews\n$20.00\nLobster Mac\n1 Photo 9 Reviews'],,['https://www.yelp.com/menu/beatstro-bronx'],4:00 PM - 10:00 PM
708,Havana Cafe,$$,875 reviews,4 star rating,"['Havana Cafe\n875 reviews\nClaimed\n$$ Cuban, Latin American\nEdit\nClosed12:00 PM - 12:00 AM (Next day)\nHours updated 1 month ago', '875 reviews', 'Hours updated 1 month ago', '', 'Menu', 'Location & Hours', '3151 E Tremont Ave\nBronx, NY 10461\nSchuylerville\nGet directions', '3151 E Tremont Ave\nBronx, NY 10461\nSchuylerville', 'Mon\n12:00 PM - 10:00 PM\nTue\n12:00 PM - 10:00 PM\nWed\n12:00 PM - 12:00 AM (Next day)\nThu\n12:00 PM - 12:00 AM (Next day)\nClosed now\nFri\n12:00 PM - 12:00 AM (Next day)\nSat\n12:00 PM - 12:00 AM (Next day)\nSun\n12:00 PM - 10:00 PM']",['$21.00\nRopa Vieja\n23 Photos 62 Reviews\n$15.00\nMofongo\n33 Photos 35 Reviews\n$35.00\nChurrasco\n16 Photos 44 Reviews\n$12.00\nEmpanadas\n11 Photos 43 Reviews\n$16.00\nPastelon\n9 Photos 22 Reviews\n$18.00\nArroz Con Pollo\n15 Photos 14 Reviews\n$24.00\nLechoncito\n8 Photos 15 Reviews\n$6.00\nFlan\n12 Photos 19 Reviews\n$14.00\nMango Ribs\n4 Photos 12 Reviews\n$14.00\nArepa\n7 Photos 15 Reviews'],,['https://www.yelp.com/menu/havana-cafe-bronx'],12:00 PM - 12:00 AM (Next day)
709,Trattoria Zero Otto Nove,$$,805 reviews,4 star rating,"['Trattoria Zero Otto Nove\n805 reviews\nClaimed\n$$ Italian, Pizza\nEdit\nClosed12:00 PM - 2:30 PM, 4:30 PM - 10:00 PM', '805 reviews', '', 'Menu', 'Location & Hours', '2357 Arthur Ave\nBronx, NY 10458\nBelmont\nGet directions', '2357 Arthur Ave\nBronx, NY 10458\nBelmont', 'Mon\nClosed\nTue\n12:00 PM - 2:30 PM\n4:30 PM - 10:00 PM\nWed\n12:00 PM - 2:30 PM\n4:30 PM - 10:00 PM\nThu\n12:00 PM - 2:30 PM\n4:30 PM - 10:00 PM\nClosed now\nFri\n12:00 PM - 2:30 PM\n4:30 PM - 11:00 PM\nSat\n12:00 PM - 2:30 PM\n4:30 PM - 11:00 PM\nSun\n1:00 PM - 9:00 PM\nEdit business info', 'Amenities and More', 'Offers Delivery', 'Offers Takeout', 'No Reservations', 'Masks required', 'Ask the Community', 'Does this restaurant accept discover credit card?', 'Yes!\nLana S.  3 years ago\nView question details', 'Can you make a reservation at their Arthur ave location?', 'Yes!\nShun O.  2 years ago\nView question details', 'https://www.zeroottonove.com/l…', '(718) 220-1027', 'Get Directions\n2357 Arthur Ave Bronx, NY 10458', '', 'Frequently Asked Questions about Trattoria Zero Otto Nove']","[""$13.95\nMargherita\n22 Photos 47 Reviews\n$20.95\nPasta Al Forno\n13 Photos 38 Reviews\n$16.95\nLa Cirilo\n7 Photos 15 Reviews\n$15.95\nCaprese\n9 Photos 17 Reviews\n$16.95\nDiavola\n3 Photos 19 Reviews\n$17.95\nPollo Capriccioso\n7 Photos 9 Reviews\n$22.95\nLinguini Al Nero Di Seppia E Calamari\n5 Photos 9 Reviews\n$20.95\nRagu' Salernitano\n3 Photos 9 Reviews""]",https://www.zeroottonove.com/locations/bronx#Menu,https://www.yelp.com/menu/trattoria-zero-otto-nove-bronx,"12:00 PM - 2:30 PM, 4:30 PM - 10:00 PM"
