Recipe,Amount,Unit,Ingredient
homemade-cheese-crackers,,,"seeds (optional)
"
coconut-rum-cake,0.3,cup,/ 65g sugar
coconut-rum-cake,0.6,cup,/ 160ml rum
coconut-rum-cake,9,tablespoons,"/ 135g unsalted butter, room temp, plus more for the pan"
coconut-rum-cake,3,,"eggs, room temperature
"
coconut-rum-cake,1 0.5,cups,/ 140g finely grated unsweetened coconut
coconut-rum-cake,1 0.5,cups,/ 300g sugar
coconut-rum-cake,1 0.5,cups,/ 190g  unbleached all-purpose flour
coconut-rum-cake,1,teaspoon,/ 4g baking powder
coconut-rum-cake,0.5,teaspoon,/ 3g  fine grain sea salt
coconut-rum-cake,0.75,cup,/ 180 ml buttermilk
coconut-rum-cake,1,ounce,"/ 28g freeze-dried raspberries, crushed a bit"
coconut-rum-cake,,,"Powered sugar, for serving
"
coffee-cake,1,cup,/ 110g rye flour
coffee-cake,0.25,cup,"old-fashioned rolled oats
"
coffee-cake,0.5,teaspoon,"baking powder
"
coffee-cake,0.5,teaspoon,"baking soda
"
coffee-cake,0.5,teaspoon,"fine grain sea salt
"
coffee-cake,4,tablespoons,"unsalted butter, room temperature
"
coffee-cake,0.3,cup,"maple syrup, room temperature
"
coffee-cake,1,,"large egg, room temperature
"
coffee-cake,2,teaspoons,"vanilla extract
"
coffee-cake,0.5,cup,"buttermilk
"
coffee-cake,1 0.3,cups,"(wild) blueberries
"
coffee-cake,0.5,cup,"rye flour
"
coffee-cake,0.125,teaspoon,"fine grain sea salt
"
coffee-cake,4,tablespoons,"cold unsalted butter, cut 1/4-inch cubes"
coffee-cake,0.3,cup,"brown sugar
"
coffee-cake,0.5,cup,"chopped walnuts
"
braided-onion-bread,3,tablespoons,"extra virgin olive oil
"
braided-onion-bread,4,cups,chopped yellow onion (~2 large)
braided-onion-bread,,,"Fine grain sea salt
"
braided-onion-bread,1,cup,"aged cheddar cheese, grated
"
braided-onion-bread,0.3,cup,"toasted sesame seeds
"
braided-onion-bread,4 0.5,cups,"/ 540g unbleached all-purpose flour, plus more if needed"
braided-onion-bread,2,tablespoons,"sugar
"
braided-onion-bread,1 0.5,teaspoons,"fine grain sea salt
"
braided-onion-bread,2 0.5,teaspoon,(1 packet) active dry yeast
braided-onion-bread,1 0.5,cups,warm milk or oat milk (120F)
braided-onion-bread,1,,"egg, beaten
"
braided-onion-bread,8,tablespoons,"unsalted butter, room temperature
"
braided-onion-bread,1,,"egg yolk
"
black-sticky-gingerbread,1,cup,/ 8 oz / 225 g unsalted butter
black-sticky-gingerbread,0.5,cup,/ 120 ml water
black-sticky-gingerbread,0.75,cup,/ 180 ml unsulphured blackstrap molasses
black-sticky-gingerbread,0.75,cup,"/ 180 m flavorful, real honey"
black-sticky-gingerbread,1,cup,/ 5 1/2 oz / 155 g tightly packed dark brown / Muscovado sugar
black-sticky-gingerbread,3,cups,/ 13 1/2 oz / 385 g whole wheat pastry flour (or all-purpose flour)
black-sticky-gingerbread,1 0.5,teaspoons,"baking soda
"
black-sticky-gingerbread,0.5,teaspoon,"salt
"
black-sticky-gingerbread,2,teaspoons,"ground ginger
"
black-sticky-gingerbread,2,teaspoons,"ground cinnamon
"
black-sticky-gingerbread,0.5,teaspoon,"allspice
"
black-sticky-gingerbread,0.25,teaspoon,"ground cloves
"
black-sticky-gingerbread,3,,"large eggs, at room temperature
"
black-sticky-gingerbread,0.5,cup,/ 120 ml milk
black-sticky-gingerbread,1,,"packed tablespoon grated fresh ginger root
"
black-sticky-gingerbread,,,"Lightly sweetened whipped cream, to serve
"
whole-wheat-sugar-cookies,1,lb.,"unsalted butter
"
whole-wheat-sugar-cookies,2,cups,"sugar
"
whole-wheat-sugar-cookies,2,,"eggs, beaten
"
whole-wheat-sugar-cookies,2,tablespoons,"milk or almond milk
"
whole-wheat-sugar-cookies,6,cups,"whole wheat pastry flour
"
whole-wheat-sugar-cookies,1,teaspoon,"fine grain sea salt
"
whole-wheat-sugar-cookies,1 0.5,teaspoons,"baking powder
"
whole-wheat-sugar-cookies,4,cups,/ 400g powdered sugar (just shy of a full bag)
whole-wheat-sugar-cookies,2,,"egg whites
"
whole-wheat-sugar-cookies,,,water to thin (~1 tablespoon - 1/4 c.)
cinnamon-rolls,4,teaspoons,"active dry yeast
"
cinnamon-rolls,1,cup,warm whole milk (105F to 115F / 40C to 46C)
cinnamon-rolls,0.75,cup,/ 100g brown sugar
cinnamon-rolls,1,,"large egg, beaten
"
cinnamon-rolls,0.5,cup,"/ 125g unsalted butter, barely melted"
cinnamon-rolls,1,tablespoon,"ground cardamom
"
cinnamon-rolls,1,teaspoon,"fine grain sea salt
"
cinnamon-rolls,4,cups,/ 600g all-purpose flour
cinnamon-rolls,0.5,cup,/ 60g brown sugar
cinnamon-rolls,2,tablespoons,"cinnamon
"
cinnamon-rolls,0.5,cup,"/ 125g unsalted butter, softened"
cinnamon-rolls,1,,egg beaten with 1 tablespoon of water
cinnamon-rolls,,,"large grain raw sugar or pearl sugar for sprinkling OR icing
"
cinnamon-rolls,1,cup,"powdered sugar
"
cinnamon-rolls,4,tablespoons,"buttermilk or heavy cream
"
cinnamon-rolls,0.125,teaspoon,"fine grain sea salt
"
cinnamon-rolls,1,teaspoon,"vanilla extract
"
easy-little-bread-recipe,1 0.25,cups,/ 300 ml warm water (105-115F)
easy-little-bread-recipe,2,teaspoons,"active dry yeast (one packet)
"
easy-little-bread-recipe,1,tablespoon,"runny honey
"
easy-little-bread-recipe,1,cup,/ 4.5 oz / 125 g unbleached all-purpose flour
easy-little-bread-recipe,1,cup,/ 5 oz / 140 g whole wheat flour
easy-little-bread-recipe,1,cup,/ 3.5 oz / 100 g rolled oats (not instant oats)
easy-little-bread-recipe,1 0.5,teaspoons,"fine grain sea salt
"
easy-little-bread-recipe,2,tablespoons,"butter, melted, for brushing
"
chocolate-fudge-tahini-cake,2 0.25,cups,/ 270 g rye flour or all-purpose flour
chocolate-fudge-tahini-cake,1 0.5,cups,/ 300 g granulated sugar
chocolate-fudge-tahini-cake,0.75,cup,plus 1 tablespoon / 65 g cocoa powder
chocolate-fudge-tahini-cake,1 0.5,teaspoon,/ 8g baking powder
chocolate-fudge-tahini-cake,1 0.5,teaspoon,/ 7 g baking soda
chocolate-fudge-tahini-cake,0.5,teaspoon,"fine grain salt
"
chocolate-fudge-tahini-cake,2,,"eggs
"
chocolate-fudge-tahini-cake,,,Scant 1 cup milk
chocolate-fudge-tahini-cake,1,teaspoon,"vanilla extract
"
chocolate-fudge-tahini-cake,0.3,cup,"/ 80 g unsalted butter, melted & cooled"
chocolate-fudge-tahini-cake,0.6,cup,/ 160 ml hot coffee
chocolate-fudge-tahini-cake,2,cups,/ 225 g confectioners’ powdered sugar
chocolate-fudge-tahini-cake,0.125,,"+ teaspoon fine grain salt
"
chocolate-fudge-tahini-cake,1 0.5,teaspoon,"vanilla extract
"
chocolate-fudge-tahini-cake,3,tablespoons,"tahini
"
chocolate-fudge-tahini-cake,3,tablespoons,"buttermilk, milk, or oat milk
"
tomato-tart,2 3,,"medium yellow onions, thinly sliced
"
tomato-tart,2,tablespoons,"extra-virgin olive oil
"
tomato-tart,,,"fine grain sea salt
"
tomato-tart,0.125,teaspoon,"ground turmeric (optional)
"
tomato-tart,0.125,teaspoon,"freshly ground pepper (optional)
"
tomato-tart,3,tablespoons,"cooked red or black quinoa*
"
tomato-tart,0.5,cup,/ 70g rye flour
tomato-tart,0.5,cup,/ 65g all-purpose flour
tomato-tart,,,heaping 1/4 teaspoon fine grain salt
tomato-tart,6,tablespoons,"unsalted butter, cold
"
tomato-tart,3 4,tablespoons,"ice water
"
tomato-tart,,,ripe tomatoes sliced 1/4-inch thick
tomato-tart,1,,"egg, whisked
"
tomato-tart,,,"To serve (any/all of the following): slivered basil, lemon zest, extra virgin olive oil, herb flowers, a dusting of Parmesan or gruyere cheese
"
biscotti-recipe,2,,"eggs
"
biscotti-recipe,0.25,cup,"unsalted butter, room temperature
"
biscotti-recipe,0.75,cup,brown sugar / 100g
biscotti-recipe,2,teaspoons,"almond (or vanilla) extract
"
biscotti-recipe,0.75,cup,/ 100g whole wheat pastry flour
biscotti-recipe,0.5,cup,/ 70 g unbleached all-purpose flour
biscotti-recipe,0.25,cup,/ 20g fine cornmeal
biscotti-recipe,0.5,teaspoon,"baking powder
"
biscotti-recipe,0.5,teaspoon,"fine grain sea salt
"
biscotti-recipe,2,teaspoons,"fennel seeds, crushed
"
biscotti-recipe,1,teaspoon,"crushed chamomile (optional)
"
biscotti-recipe,0.5,cup,"/ 60g toasted sesame seeds, plus more for coating"
biscotti-recipe,,,"semi-sweet chocolate, for dipping
"
chocolate-almond-swirl-cake,3,cups,/ 13.5 ounces all-purpose flour
chocolate-almond-swirl-cake,2,teaspoon,"baking powder
"
chocolate-almond-swirl-cake,0.5,teaspoon,"fine grain sea salt
"
chocolate-almond-swirl-cake,1 0.5,cups,/ 9.75 oz sugar
chocolate-almond-swirl-cake,2,teaspoons,"almond extract
"
chocolate-almond-swirl-cake,3,,"eggs
"
chocolate-almond-swirl-cake,1 0.5,cups,/ 12 ounces full-fat plain yogurt
chocolate-almond-swirl-cake,1 0.3,cups,/ 10.5 ounces extra virgin olive oil
chocolate-almond-swirl-cake,2,tablespoons,"unsweetened cocoa powder
"
chocolate-almond-swirl-cake,1 0.25,cup,"/ 285g unsalted butter, room temperature"
chocolate-almond-swirl-cake,4 0.3,cup,/ 525g powdered sugar
chocolate-almond-swirl-cake,0.75,cup,/ 70g cocoa powder
chocolate-almond-swirl-cake,2,tablespoons,"milk, cream, or coconut milk
"
chocolate-almond-swirl-cake,0.5,teaspoon,"fine grain sea salt
"
chocolate-almond-swirl-cake,1,tablespoon,"almond extract
"
pumpkin-and-feta-muffins,1,tablespoon,"unsalted butter
"
pumpkin-and-feta-muffins,2,tablespoons,"extra-virgin olive oil
"
pumpkin-and-feta-muffins,2,cups,"/ 9 oz / 255g cubed pumpkin or butternut squash, 1/2-inch cubes"
pumpkin-and-feta-muffins,,,"salt and pepper to taste
"
pumpkin-and-feta-muffins,1,,"large handful of baby spinach, chopped
"
pumpkin-and-feta-muffins,2,tablespoons,"chopped parsley or cilantro
"
pumpkin-and-feta-muffins,0.25,cup,/ 4T. sunflower seeds kernels
pumpkin-and-feta-muffins,0.75,cup,/ 1 oz / 30g freshly grated Parmesan
pumpkin-and-feta-muffins,100,g,/ 3.5 oz / 1/2 cup cubed feta
pumpkin-and-feta-muffins,1,tablespoon,"whole-grain mustard
"
pumpkin-and-feta-muffins,2,,"large eggs, lightly beaten
"
pumpkin-and-feta-muffins,0.75,cup,/ 180 ml milk
pumpkin-and-feta-muffins,2,cups,"flour (see headnote!)
"
pumpkin-and-feta-muffins,4,teaspoons,"aluminum free baking powder
"
pumpkin-and-feta-muffins,1,teaspoon,"fine-grain sea salt
"
black-bread-recipe,2 0.25,teaspoons,"active dry yeast
"
black-bread-recipe,320   400,ml,warm water (105 - 115F)
black-bread-recipe,1,teaspoon,"natural cane sugar / brown sugar
"
black-bread-recipe,2,tablespoons,"cocoa powder
"
black-bread-recipe,2,tablespoons,"finely ground espresso beans
"
black-bread-recipe,0.25,,+ cup / 70 ml molasses
black-bread-recipe,3,teaspoons,"caraway seeds, plus more for topping
"
black-bread-recipe,3,tablespoons,"unsalted butter, cut into pieces
"
black-bread-recipe,2,teaspoons,"fine grain sea salt
"
black-bread-recipe,,,~2 cups / 150 g coarsely grated carrot (2 large)
black-bread-recipe,1 0.3,cup,/ 150 g rye flour
black-bread-recipe,,,"~3 1/4 cup / 15 oz / 425 g bread flour (or unbleached all -purpose flour), plus more for dusting"
black-bread-recipe,,,"olive oil for kneading and oiling baking sheet
"
black-bread-recipe,2,tablespoons,"buttermilk, water, or milk
"
gingerbread-cookies,4,cups,"white whole wheat flour or all-purpose flour
"
gingerbread-cookies,0.75,teaspoon,"baking soda
"
gingerbread-cookies,1,teaspoon,"salt
"
gingerbread-cookies,4,teaspoons,"ground ginger
"
gingerbread-cookies,1,teaspoon,"ground cloves
"
gingerbread-cookies,1,tablespoon,"ground cinnamon
"
gingerbread-cookies,0.5,teaspoon,"finely ground black pepper
"
gingerbread-cookies,11,tablespoons,"unsalted butter, room temperature
"
gingerbread-cookies,0.6,cup,"dark natural cane sugar (or dark brown sugar), packed
"
gingerbread-cookies,3,,"large eggs
"
gingerbread-cookies,0.6,cup,"organic unsulfured molasses (blackstrap)
"
gingerbread-cookies,2,cups ,/ 200g powdered sugar
gingerbread-cookies,1,,"egg whites
"
gingerbread-cookies,,,"For decorating: large grain sugar (turbinado), and icing
"
one-bowl-banana-bread,1 0.5,cups,/ 12 oz / 340 g mashed
one-bowl-banana-bread,0.3,cup,/ 80 ml melted coconut oil
one-bowl-banana-bread,0.75,cup,/ 4.5 oz / 125 g dark muscovado or dark brown sugar
one-bowl-banana-bread,0.25,cup,/ 60 ml full-fat coconut milk
one-bowl-banana-bread,2,,"large eggs
"
one-bowl-banana-bread,1,teaspoon,"vanilla extract
"
one-bowl-banana-bread,1,cup,/ 4.5 oz / 125g all-purpose flour
one-bowl-banana-bread,1,cup,/ 5 oz / 140g whole wheat flour
one-bowl-banana-bread,0.75,teaspoon,"baking soda
"
one-bowl-banana-bread,0.5,teaspoon,"fine grain sea salt
"
lemon-focaccia,400,g,/ 3 cups strong white bread flour
lemon-focaccia,100,g,/ 3/4 cup rye flour
lemon-focaccia,1,,"packet fast-acting instant yeast
"
lemon-focaccia,1,teaspoon,"fine grain sea salt
"
lemon-focaccia,1,tablespoon,"extra virgin olive oil, plus more for drizzling
"
lemon-focaccia,3,cloves,"chopped garlic
"
lemon-focaccia,3,tablespoons,"hemp seeds, (optional)
"
lemon-focaccia,2,tablespoons,"finely chopped rosemary
"
lemon-focaccia,2,tablespoons,"chopped thyme
"
lemon-focaccia,1 0.5,cups,/ 350 ml warm water (~120F)
lemon-focaccia,2,,"Meyer lemons, sliced razor thin
"
lemon-focaccia,15,,"black olives, pitted and halved
"
lemon-focaccia,0.25,cup,"slices almonds
"
snickerdoodle-cookies,,,about 30 threads of saffron (to yield 1/8 teaspoon ground saffron)
snickerdoodle-cookies,0.5,,"vanilla bean
"
snickerdoodle-cookies,2,tablespoons,"milk
"
snickerdoodle-cookies,2,cups,(9.9 oz / 280 g) all-purpose flour
snickerdoodle-cookies,1,teaspoon,"baking soda
"
snickerdoodle-cookies,0.5,cup,"(4 oz / 113 g) unsalted butter, at room temperature"
snickerdoodle-cookies,0.5,cup,(3.5 oz / 100 g) granulated sugar
snickerdoodle-cookies,0.5,cup,(3.8 oz / 109 g) packed light brown sugar
snickerdoodle-cookies,1,teaspoon,"kosher salt
"
snickerdoodle-cookies,1,,"egg (1.8 oz / 50 g), at room temperature"
snickerdoodle-cookies,0.5,teaspoon,"vanilla extract
"
strawberry-rhubarb-crumble,,,butter for greasing skillet/pan (about 1 tablespoon)
strawberry-rhubarb-crumble,0.75,cup,/ 3 oz / 85 g spelt or wwp flour
strawberry-rhubarb-crumble,0.6,cup,"/ 3 oz / 85 pine nuts, lightly toasted"
strawberry-rhubarb-crumble,0.5,cup,/ 1.5 oz / 45 g rolled oats
strawberry-rhubarb-crumble,0.5,cup,/ 2 oz / 60 g natural cane sugar
strawberry-rhubarb-crumble,0.5,teaspoon,"fine grain sea salt
"
strawberry-rhubarb-crumble,0.125,teaspoon,"freshly ground black pepper
"
strawberry-rhubarb-crumble,0.3,cup,"/ 2.5 oz / 75 g unsalted butter, melted"
strawberry-rhubarb-crumble,1,tablespoon,"cornstarch
"
strawberry-rhubarb-crumble,0.5,cup,/ 2 oz / 60 g natural cane sugar (or Muscovado sugar)
strawberry-rhubarb-crumble,0.5,lb.,"/ 8 ounces / 225 g hulled medium strawberries, cut into quarters"
strawberry-rhubarb-crumble,12,ounces,"trimmed rhubarb, sliced into 3/4-inch pieces"
strawberry-rhubarb-crumble,0.25,cup,/ 60 ml port wine (optional)
buttermilk-berry-muffin-recipe,1 0.25,cups,/ 5 1/2 oz / 160 g whole wheat pastry flour
buttermilk-berry-muffin-recipe,2 0.25,cups,/ 10 1/2 oz / 295 g unbleached all-purpose flour
buttermilk-berry-muffin-recipe,0.5,cup,/ 3 1/2 oz / 100 g firmly packed brown sugar
buttermilk-berry-muffin-recipe,0.75,teaspoon,"fine grain sea salt
"
buttermilk-berry-muffin-recipe,0.5,teaspoon,"baking soda
"
buttermilk-berry-muffin-recipe,2,teaspoons,"baking powder
"
buttermilk-berry-muffin-recipe,5 0.5,oz,"mashed, ripe banana (~2 med.)"
buttermilk-berry-muffin-recipe,240,ml,"buttermilk
"
buttermilk-berry-muffin-recipe,3,,"large eggs
"
buttermilk-berry-muffin-recipe,1,teaspoon,"vanilla extract
"
buttermilk-berry-muffin-recipe,0.5,cup,"/ 4 oz / 115 g unsalted butter, barely melted"
buttermilk-berry-muffin-recipe,1,cup,"/ 4.5 oz / 125 g berries, plus more for topping"
buttermilk-berry-muffin-recipe,,,"rose cinnamon sugar*
"
coconut-baked-oatmeal,3,tablespoons,"unsalted butter or coconut oil, melted and cooled slightly
"
coconut-baked-oatmeal,2,,"bananas, sliced into 1/2-inch pieces"
coconut-baked-oatmeal,1,,"grapefruit, segments
"
coconut-baked-oatmeal,2,cups,"rolled oats
"
coconut-baked-oatmeal,0.5,cup,"shredded coconut
"
coconut-baked-oatmeal,1,teaspoon,"baking powder
"
coconut-baked-oatmeal,0.5,teaspoon,"fine-grain salt
"
coconut-baked-oatmeal,0.3,cup,"maple syrup (or coconut nectar)
"
coconut-baked-oatmeal,1,cup,"full-fat coconut milk
"
coconut-baked-oatmeal,1,cup,"water
"
coconut-baked-oatmeal,1,,"large egg
"
coconut-baked-oatmeal,2,teaspoons,"vanilla extract
"
coconut-baked-oatmeal,3,,"(blood) oranges, peeled, and sliced into cross-sections
"
coconut-baked-oatmeal,,,"To serve: coconut milk with a splash of rose water (to taste)
"
healthful-double-chocolate-cookies,2 3,,"large, ripe bananas, well mashed (about 1 1/2 cups)"
healthful-double-chocolate-cookies,1,teaspoon,"vanilla extract
"
healthful-double-chocolate-cookies,0.25,cup,"coconut oil, barely warm - so it isn't solid
"
healthful-double-chocolate-cookies,2,cups,"rolled oats
"
healthful-double-chocolate-cookies,0.3,cup,"ground sunflower seeds
"
healthful-double-chocolate-cookies,0.3,cup,"cacao powder
"
healthful-double-chocolate-cookies,0.3,cup,"coconut, finely shredded & unsweetened
"
healthful-double-chocolate-cookies,0.5,teaspoon,"fine grain sea salt
"
healthful-double-chocolate-cookies,1,teaspoon,"baking powder
"
healthful-double-chocolate-cookies,6,ounces,"chocolate chips or dark chocolate bar chopped
"
baked-doughnuts,1 0.3,cups,"warm milk, 95 to 105 degrees (divided)"
baked-doughnuts,1,,packet active dry yeast (2 1/4 teaspoons)
baked-doughnuts,2,tablespoons,"butter
"
baked-doughnuts,0.6,cup,"sugar
"
baked-doughnuts,2,,"eggs
"
baked-doughnuts,5,cups,"all-purpose flour (alternately, white whole wheat might work - haven't tried it yet)
"
baked-doughnuts,,,"A pinch or two of nutmeg, freshly grated
"
baked-doughnuts,1,teaspoon,"fine grain sea salt
"
baked-doughnuts,0.5,cup,"unsalted butter, melted
"
baked-doughnuts,1 0.5,cups,"sugar
"
baked-doughnuts,1,tablespoon,"cinnamon
"
triple-ginger-cookies,0.5,,"+ cup large-grain sugar (i.e. turbinado)
"
triple-ginger-cookies,2,cups,"spelt flour OR whole wheat pastry flour
"
triple-ginger-cookies,1,teaspoons,"baking soda
"
triple-ginger-cookies,1,teaspoon,"ground star anise (or allspice)
"
triple-ginger-cookies,4 0.5,teaspoons,"ground ginger
"
triple-ginger-cookies,0.5,teaspoon,"fine grain sea salt
"
triple-ginger-cookies,1,,"stick (1/2 cup) unsalted butter, room temperature"
triple-ginger-cookies,0.25,cup,"unsulphured molasses (I use Wholesome Sweeteners brand)
"
triple-ginger-cookies,0.6,cup,"fine grain natural cane sugar, sifted
"
triple-ginger-cookies,1 0.5,tablespoons,"fresh ginger, peeled and grated
"
triple-ginger-cookies,1,,"large egg, well beaten
"
triple-ginger-cookies,1,cup,"crystallized ginger, then finely minced
"
triple-ginger-cookies,2,,"lemons, zest only
"
toasted-almond-sable-cookies,1,cup,/ 4.5 oz / 130 g unbleached all-purpose flour
toasted-almond-sable-cookies,,,Scant 1 cup / 4 oz / 115g whole wheat flour
toasted-almond-sable-cookies,0.5,pound,"(2 sticks) salted butter, softened"
toasted-almond-sable-cookies,0.5,cup,/ 3.5 oz / 100 g sugar
toasted-almond-sable-cookies,0.25,teaspoon,"fine sea salt
"
toasted-almond-sable-cookies,1,teaspoon,"pure vanilla extract
"
toasted-almond-sable-cookies,0.3,cup,/ 1 oz / 30 g lightly toasted sliced almonds
toasted-almond-sable-cookies,0.5,cup,/ 2.5 oz / currants
toasted-almond-sable-cookies,,,"large grain sugar, for sprinkling
"
kale-quinoa-bites,,,"unsalted butter
"
kale-quinoa-bites,2 0.5,cups,"cooked quinoa, at room temperature
"
kale-quinoa-bites,4,,"large eggs, beaten
"
kale-quinoa-bites,,,scant 1/2 teaspoon fine grain sea salt
