,Year,Month,State,Genus Species,Serotype or Genotype,Etiology Status,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,Contaminated Ingredient,Class,Type,Group,Food,Allergy
9355,2001.0,11.0,Washington,,,,Restaurant - other or unknown type,2.0,0.0,0.0,bun,,,,,,
9356,2001.0,5.0,Washington,,,,Restaurant - other or unknown type,9.0,0.0,0.0,lettuce-based salads unspecified,,,,,,
9357,2001.0,2.0,Washington,,,,Restaurant - other or unknown type,3.0,0.0,0.0,"ethnic style, unspecified",,,,,,
9358,2001.0,5.0,Washington,,,,Restaurant - other or unknown type,2.0,0.0,0.0,"refried beans, unspecified",,,,,,
9359,2001.0,11.0,Washington,,,,Restaurant - other or unknown type,2.0,0.0,0.0,"bread, unspecified; lettuce, unspecified",,,,,,
9360,2001.0,1.0,Washington,,,,Restaurant - other or unknown type,2.0,0.0,0.0,"refried beans, unspecified",,,,,,
9361,2001.0,1.0,Washington,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,3.0,0.0,0.0,"oysters, raw",,,,,,
9362,2001.0,3.0,Washington,Other - Chemical/Toxin,,Suspected,Restaurant - other or unknown type,2.0,0.0,0.0,liquor,,,,,,
9363,2001.0,5.0,Washington,,,,Restaurant - other or unknown type,2.0,0.0,0.0,potato salad,,,,,,
9364,2002.0,1.0,Tennessee,Staphylococcus aureus,,Confirmed,Restaurant - other or unknown type,8.0,0.0,0.0,"salsa, unspecified; beef, unspecified; beans, unspecified",,,,,,
9365,2001.0,7.0,Michigan,Salmonella enterica,Oranienburg,Confirmed,Private home/residence,20.0,0.0,0.0,"chicken, unspecified; multiple foods",,,,,,
9366,2001.0,10.0,Michigan,,,,Restaurant - other or unknown type,19.0,1.0,0.0,,,,,,,
9367,2001.0,7.0,Michigan,,,,Restaurant - other or unknown type,2.0,0.0,0.0,,,,,,,
9368,2001.0,6.0,Michigan,Salmonella enterica,Typhimurium,Confirmed,Camp; Other (describe in remarks),6.0,0.0,0.0,,,,,,,
9369,2001.0,7.0,Michigan,,,,Restaurant - other or unknown type,2.0,0.0,0.0,"milkshake; ground beef, hamburger; french fries",,,,,,
9370,2001.0,7.0,Michigan,,,,Restaurant - other or unknown type,3.0,0.0,0.0,,,,,,,
9371,2001.0,5.0,Michigan,,,,Restaurant - other or unknown type,3.0,,,"rice, unspecified; carrots, unspecified; fish, white",,,,,,
9372,2001.0,3.0,Washington,,,,Restaurant - other or unknown type,2.0,0.0,0.0,"pad thai, unspecified",,,,,,
9373,2001.0,3.0,Washington,,,,Restaurant - other or unknown type,2.0,0.0,0.0,chow mein,,,,,,
9374,2002.0,1.0,Minnesota,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),40.0,0.0,0.0,coleslaw,,,,,,
9375,2002.0,1.0,Minnesota,Astrovirus,,Confirmed,Restaurant - other or unknown type,14.0,0.0,0.0,,,,,,,
9376,2002.0,1.0,Florida,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,3.0,0.0,0.0,chicken salad,,,,,,
9377,2002.0,1.0,Florida,,,,Restaurant - other or unknown type,2.0,0.0,0.0,shrimp dishes unspecified,,,,,,
9378,2002.0,1.0,Illinois,Norovirus Genogroup II,other,Confirmed,Restaurant - other or unknown type,15.0,0.0,0.0,,,,,,,
9379,2002.0,1.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"sandwich, roast beef; tuna, unspecified",,,,,,
9380,2001.0,11.0,Louisiana,Clostridium perfringens,,Confirmed,School/college/university,87.0,0.0,0.0,"turkey and gravy; turkey, roasted",turkey,,,,,
9381,2001.0,2.0,Florida,Norovirus unknown,,Suspected,Restaurant - other or unknown type,9.0,,,"oysters, raw",,,,,,
9382,2001.0,2.0,Florida,,,,Restaurant - other or unknown type,7.0,,,"seafood dish, unspecified",,,,,,
9383,2001.0,2.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"mozarella, unspecified; ground beef, cheeseburger",,,,,,
9384,2001.0,2.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"tuna, raw",,,,,,
9385,2001.0,2.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"ground beef, cheeseburger",,,,,,
9386,2002.0,1.0,Maryland,,,,Restaurant - other or unknown type,2.0,0.0,0.0,,,,,,,
9387,2001.0,12.0,Maryland,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,25.0,0.0,0.0,potato salad,,,,,,
9388,2002.0,1.0,Maryland,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,63.0,0.0,0.0,,,,,,,
9389,2002.0,1.0,Florida,Norovirus Genogroup I,,Suspected,Private home/residence,13.0,0.0,,"ham, other",,,,,,
9390,2001.0,4.0,Oregon,Norovirus Genogroup I,,Confirmed,Unknown,16.0,0.0,0.0,"noodles, unspecified",,,,,,
9391,2001.0,12.0,Oregon,Norovirus Genogroup I,,Confirmed,Unknown,2.0,0.0,0.0,,,,,,,
9392,2001.0,11.0,Oregon,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,26.0,0.0,0.0,,,,,,,
9393,2001.0,4.0,Oregon,Salmonella enterica,Heidelberg,Confirmed,Restaurant - other or unknown type,2.0,0.0,0.0,,,,,,,
9394,2001.0,7.0,Oregon,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,18.0,0.0,0.0,"burrito, unspecified",,,,,,
9395,2001.0,9.0,Oregon,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,3.0,0.0,0.0,,,,,,,
9396,2001.0,7.0,Oregon,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,13.0,0.0,0.0,,,,,,,
9397,2001.0,10.0,Oregon,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,37.0,0.0,0.0,green salad,,,,,,
9398,2001.0,9.0,Oregon,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,8.0,0.0,0.0,,,,,,,
9399,2001.0,12.0,Colorado,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),98.0,,,"burrito, chicken; refried beans, unspecified",,,,,,
9400,2001.0,12.0,Washington,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,39.0,0.0,0.0,multiple foods,,,,,,
9401,2001.0,5.0,Washington,,,,Restaurant - other or unknown type,6.0,0.0,0.0,"chicken, fried",,,,,,
9402,2001.0,6.0,Washington,,,,Restaurant - other or unknown type,4.0,0.0,0.0,"cantaloupe; pineapple, unspecified",,,,,,
9403,2002.0,1.0,Minnesota,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,15.0,0.0,0.0,"strawberries; melon, unspecified; pineapple, unspecified",,,,,,
9404,2002.0,1.0,Minnesota,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,6.0,0.0,0.0,"ethnic style, unspecified",,,,,,
9405,2002.0,1.0,Illinois,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,2.0,0.0,0.0,,,,,,,
9406,2001.0,3.0,Florida,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,41.0,0.0,0.0,,,,,,,
9407,2001.0,7.0,Washington,,,,Restaurant - other or unknown type,2.0,0.0,0.0,caesar salad,chicken,,,,,
9408,2001.0,11.0,Washington,,,,Caterer (food prepared off-site from where served),7.0,0.0,0.0,"turkey, roasted",,,,,,
9409,2001.0,4.0,Washington,,,,Restaurant - other or unknown type,2.0,0.0,0.0,"pad thai, unspecified",chicken,,,,,
9410,2001.0,10.0,Washington,Salmonella enterica,Heidelberg,Confirmed,Restaurant - other or unknown type,2.0,0.0,0.0,"sandwich, chicken",,,,,,
9411,2002.0,1.0,Connecticut,Norovirus unknown,,Confirmed,Caterer (food prepared off-site from where served),113.0,1.0,0.0,"sandwich, deli",leafy green,,,,,
9412,2001.0,1.0,New York,,,,Private home/residence,6.0,,,pancit,,,,,,
9413,2001.0,5.0,Pennsylvania,Norovirus Genogroup I,,Suspected,Grocery store,13.0,0.0,0.0,,,,,,,
9414,2001.0,9.0,Kansas,Norovirus unknown,,Confirmed,Private home/residence,55.0,0.0,0.0,"cake, chocolate",,,,,,
9415,2001.0,7.0,South Dakota,Salmonella enterica,Heidelberg,Confirmed,Restaurant - other or unknown type,21.0,2.0,0.0,,,,,,,
9416,2001.0,12.0,Tennessee,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,10.0,0.0,0.0,,,,,,,
9417,2001.0,3.0,Florida,,,,Restaurant - other or unknown type,3.0,,,clam chowder,,,,,,
9418,2001.0,3.0,Florida,,,,Caterer (food prepared off-site from where served),19.0,,,,,,,,,
9419,2001.0,7.0,Georgia,,,,Restaurant - other or unknown type,17.0,0.0,0.0,,,,,,,
9420,2001.0,9.0,Georgia,,,,Restaurant - other or unknown type,4.0,1.0,0.0,,,,,,,
9421,2001.0,10.0,Georgia,Staphylococcus aureus,,Confirmed,Restaurant - other or unknown type,18.0,0.0,0.0,"pork, bbq",,,,,,
9422,2001.0,11.0,Georgia,Norovirus Genogroup I,,Confirmed,School/college/university,53.0,0.0,0.0,,,,,,,
9423,2001.0,11.0,Georgia,,,,School/college/university,25.0,0.0,,,,,,,,
9424,2001.0,9.0,Georgia,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,30.0,,,"oysters, raw",,,,,,
9425,2001.0,7.0,New York,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,4.0,,,,,,,,,
9426,2002.0,1.0,Tennessee,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type; Private home/residence; Grocery store; Religious facility,12.0,1.0,0.0,,,,,,,
9427,2001.0,9.0,Massachusetts,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,12.0,2.0,0.0,"sandwich, roast beef; sandwich, beef",,,,,,
9428,2002.0,1.0,Illinois,,,,Other (describe in remarks),2.0,0.0,0.0,,,,,,,
9429,2002.0,1.0,Illinois,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,22.0,0.0,0.0,"fish eggs, unspecified",,,,,,
9430,2002.0,1.0,Illinois,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,130.0,36.0,0.0,,,,,,,
9431,2002.0,2.0,Tennessee,,,,Restaurant - other or unknown type,4.0,0.0,0.0,,,,,,,
9432,2002.0,1.0,Tennessee,,,,Caterer (food prepared off-site from where served),16.0,0.0,0.0,,,,,,,
9433,2001.0,12.0,New York,,,,Restaurant - other or unknown type,11.0,,,,,,,,,
9434,2001.0,4.0,Texas,,,,Unknown,2.0,,,,,,,,,
9435,2001.0,1.0,Texas,,,,Restaurant - other or unknown type,16.0,1.0,0.0,,,,,,,
9436,2002.0,1.0,Maryland,,,,Other (describe in remarks),6.0,0.0,0.0,,,,,,,
9437,2001.0,3.0,Texas,,,,Restaurant - other or unknown type,2.0,0.0,0.0,,,,,,,
9438,2001.0,1.0,Texas,,,,Unknown,2.0,0.0,0.0,,,,,,,
9439,2001.0,12.0,Georgia,Yersinia enterocolitica,,Confirmed,Private home/residence,7.0,,,"pork, chitterlings",,,,,,
9440,2001.0,4.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"fajita, beef",,,,,,
9441,2002.0,1.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"eggs, scrambled",,,,,,
9442,2002.0,1.0,Florida,,,,Other (describe in remarks),5.0,3.0,,"sausage, italian",,,,,,
9443,2002.0,1.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"seafood dish, unspecified",,,,,,
9444,2002.0,1.0,Florida,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,2.0,,,"plantains, unspecified",,,,,,
9445,2002.0,1.0,Florida,,,,Grocery store,6.0,,,"pork, roasted",,,,,,
9446,2001.0,4.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"eggs, unspecified",,,,,,
9447,2001.0,4.0,Florida,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,4.0,,,"pizza, cheese",,,,,,
9448,2001.0,4.0,Florida,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,2.0,,,"ground beef, hamburger",,,,,,
9449,2001.0,4.0,Florida,Shigella unknown,,Confirmed,Restaurant - other or unknown type,3.0,1.0,,"oysters, raw",,,,,,
9450,2001.0,4.0,Florida,Shigella unknown,,Suspected,Restaurant - other or unknown type,2.0,1.0,,"ground beef, cheeseburger",,,,,,
9451,2001.0,4.0,Florida,Shigella unknown,,Confirmed,Restaurant - other or unknown type,3.0,2.0,,"oysters, raw",,,,,,
9452,2001.0,5.0,Florida,,,,Restaurant - other or unknown type,4.0,,,"rice, unspecified; refried beans, unspecified",,,,,,
9453,2001.0,5.0,Florida,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,2.0,,,potato salad,,,,,,
9454,2001.0,5.0,Florida,,,,Restaurant - other or unknown type,2.0,,,,,,,,,
9455,2001.0,5.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"shrimp, grilled",,,,,,
9456,2001.0,6.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"sandwich, unspecified",,,,,,
9457,2001.0,6.0,Florida,,,,Restaurant - other or unknown type,3.0,,,"pizza, unspecified; antipasta salad",,,,,,
9458,2001.0,9.0,Florida,,,,Restaurant - other or unknown type,3.0,,,"sandwich, chicken",,,,,,
9459,2002.0,1.0,Illinois,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,5.0,,0.0,,,,,,,
9460,2001.0,6.0,Washington,,,,Restaurant - other or unknown type,3.0,0.0,0.0,,,,,,,
9461,2001.0,7.0,Washington,Histamine,,Confirmed,Restaurant - other or unknown type,6.0,0.0,0.0,"fish, escolar",fin fish,,,,,
9462,2001.0,4.0,Washington,,,,Restaurant - other or unknown type,2.0,0.0,0.0,"sandwich, other specialty",,,,,,
9463,2001.0,10.0,Washington,,,,Restaurant - other or unknown type,3.0,0.0,0.0,green pea salad,,,,,,
9464,2001.0,10.0,Washington,,,,Restaurant - other or unknown type,3.0,0.0,0.0,"pizza, meat",,,,,,
9465,2001.0,9.0,Florida,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,2.0,,,red beans and rice,,,,,,
9466,2001.0,10.0,Florida,,,,Restaurant - other or unknown type,3.0,,,multiple foods,,,,,,
9467,2001.0,10.0,Florida,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,2.0,,,"enchilada, chicken",,,,,,
9468,2001.0,10.0,Florida,,,,Restaurant - other or unknown type,7.0,,,clam chowder,,,,,,
9469,2001.0,10.0,Florida,,,,Restaurant - other or unknown type,3.0,,,"spring rolls, unspecified; meat, unspecified",,,,,,
9470,2001.0,11.0,Florida,,,,Restaurant - other or unknown type,3.0,,,"ground beef, hamburger",,,,,,
9471,2001.0,11.0,Florida,Vibrio parahaemolyticus,,Suspected,Restaurant - other or unknown type,4.0,,,"sushi, unspecified",,,,,,
9472,2001.0,12.0,New York,,,,Restaurant - other or unknown type,17.0,,,"sandwich, submarine",,,,,,
9473,2001.0,12.0,Florida,Norovirus Genogroup II,unknown,Confirmed,Restaurant - other or unknown type,48.0,2.0,0.0,,,,,,,
9474,2001.0,8.0,Colorado,,,,Restaurant - other or unknown type,6.0,0.0,0.0,vegetable tray; green salad,,,,,,
9475,2001.0,5.0,Colorado,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),9.0,,,"sandwich, unspecified; multiple salads",,,,,,
9476,2001.0,11.0,Florida,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,2.0,,,"sandwich, beef",,,,,,
9477,2001.0,11.0,Florida,Norovirus unknown,,Suspected,Restaurant - other or unknown type,11.0,,,"sandwich, ham",,,,,,
9478,2001.0,11.0,Florida,,,,Restaurant - other or unknown type,2.0,,,"fajita, chicken",,,,,,
9479,2001.0,4.0,Florida,,,,Restaurant - other or unknown type,9.0,,,"lo mein, vegetable",,,,,,
9480,2001.0,4.0,Florida,,,,Restaurant - other or unknown type,5.0,1.0,,"ground beef, cheeseburger",,,,,,
9481,2002.0,1.0,Florida,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,7.0,0.0,0.0,"steak, prime rib",,,,,,
9482,2001.0,5.0,Florida,,,,Restaurant - other or unknown type,7.0,,,"beef, other",,,,,,
9483,2002.0,1.0,Florida,,,,Restaurant - other or unknown type,5.0,,,"steak, prime rib; potato, mashed",,,,,,
9484,2001.0,7.0,Florida,,,,Caterer (food prepared off-site from where served); School/college/university,19.0,,,"chicken, marsala",,,,,,
9485,2002.0,1.0,Florida,,,,Restaurant - other or unknown type,3.0,,,"squid, fried",,,,,,
9486,2001.0,10.0,Florida,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,3.0,,,"fish, ahi",,,,,,
9487,2002.0,1.0,Florida,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,2.0,,,"sandwich, turkey",,,,,,
9488,2001.0,12.0,California,Shigella sonnei,,Confirmed,Restaurant - other or unknown type,7.0,8.0,,"carrots, unspecified; caesar salad; green salad",,,,,,
9489,2002.0,1.0,California,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type; Caterer (food prepared off-site from where served),25.0,1.0,,,,,,,,
9490,2001.0,11.0,New York,Norovirus Genogroup I,,Suspected,Restaurant - other or unknown type,9.0,,,multiple foods,leafy green,,,,,
9491,2001.0,3.0,Florida,Norovirus unknown,,Suspected,Restaurant - other or unknown type; Other (describe in remarks),48.0,,,"fruit salad; carrots, unspecified",,,,,,
9492,2001.0,4.0,Florida,Norovirus unknown,,Confirmed,Restaurant - other or unknown type,4.0,1.0,,,,,,,,
9493,2001.0,5.0,Florida,,,,Restaurant - other or unknown type; School/college/university,27.0,,,"poultry, unspecified",,,,,,
9494,2001.0,9.0,Florida,,,,Restaurant - other or unknown type,4.0,,,"tomato, stuffed; fish, white",,,,,,
9495,2001.0,1.0,Florida,,,,Restaurant - other or unknown type,7.0,,,,,,,,,
9496,2001.0,11.0,Florida,,,,Restaurant - other or unknown type,3.0,,,,,,,,,
9497,2001.0,10.0,Florida,Ciguatoxin,,Confirmed,Restaurant - other or unknown type,11.0,,,"fish, grouper, unspecified",,,,,,
9498,2001.0,7.0,Florida,,,,Restaurant - other or unknown type,3.0,,,,,,,,,
9499,2002.0,2.0,Maryland,,,,Restaurant - other or unknown type,4.0,,,"shrimp, fried",,,,,,
9500,2001.0,10.0,New York,Staphylococcus aureus,,Confirmed,Caterer (food prepared off-site from where served),32.0,,,"lo mein, chicken",,,,,,
9501,2001.0,11.0,North Carolina,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,School/college/university,202.0,11.0,0.0,"other milk, unpasteurized",,,,,,
9502,2001.0,12.0,North Carolina,,,,Other (describe in remarks),38.0,,0.0,"oysters, raw; lettuce-based salads unspecified",,,,,,
9503,2002.0,1.0,North Carolina,Staphylococcus aureus,,Confirmed,Restaurant - other or unknown type,18.0,0.0,0.0,"pork, bbq",,,,,,
9504,2002.0,2.0,Colorado,Clostridium perfringens; Bacillus cereus,,Confirmed; Confirmed,Private home/residence,23.0,,,"rice, spanish; refried beans, unspecified",,,,,,
9505,2002.0,2.0,Illinois,Norovirus Genogroup I,GI_1,Confirmed,School/college/university,69.0,0.0,0.0,,,,,,,
9506,2001.0,11.0,California,Norovirus Genogroup I,,Confirmed,Restaurant - other or unknown type,54.0,,,"taco, beef; doughnuts, unspecified",,,,,,
9507,2002.0,2.0,Illinois,,,,Restaurant - other or unknown type,2.0,0.0,0.0,,,,,,,
9508,2001.0,6.0,Florida,,,,Restaurant - other or unknown type,4.0,,,multiple foods,,,,,,
9509,2001.0,9.0,Florida,Other - Chemical/Toxin,,Suspected,Restaurant - other or unknown type,2.0,,,"salad, unspecified",,,,,,
9510,2001.0,9.0,Florida,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,4.0,,,"pizza, meat",,,,,,
9511,2001.0,10.0,Florida,,,,Restaurant - other or unknown type,4.0,,,,,,,,,
9512,2001.0,6.0,Florida,Clostridium perfringens,,Suspected,Restaurant - other or unknown type,5.0,,,"salsa, unspecified; chips, unspecified; sopapilla",,,,,,
9513,2001.0,4.0,Florida,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type,35.0,2.0,,mung bean sprouts,,,,,,
9514,2001.0,2.0,Florida,,,,Restaurant - other or unknown type,3.0,,,"beef, other",,,,,,
9515,2001.0,4.0,Florida,Scombroid toxin,,Confirmed,Restaurant - other or unknown type,2.0,,,"fish, escolar",,,,,,
9516,2001.0,11.0,Florida,,,,Private home/residence,25.0,,,black beans,,,,,,
9517,2001.0,12.0,Florida,,,,Caterer (food prepared off-site from where served),16.0,,,"chicken, baked",,,,,,
9518,2001.0,11.0,Florida,Salmonella enterica,unknown,Confirmed,Restaurant - other or unknown type,2.0,,,"soup, wonton",,,,,,
9519,2001.0,12.0,Florida,,,,Restaurant - other or unknown type,3.0,,,"burrito, beef; taco, beef",,,,,,
9520,2001.0,8.0,Texas,,,,Restaurant - other or unknown type,7.0,0.0,0.0,,,,,,,
9521,2001.0,12.0,Florida,,,,Restaurant - other or unknown type,5.0,,,"chicken, fried; potato, mashed",,,,,,
9522,2001.0,11.0,Florida,Campylobacter unknown,,Suspected,Restaurant - other or unknown type,2.0,1.0,,"ethnic style, buffet",,,,,,
9523,2001.0,12.0,Florida,,,,Restaurant - other or unknown type,2.0,,,coleslaw,,,,,,
9524,2001.0,12.0,Florida,Other - Chemical/Toxin,,Suspected,Restaurant - other or unknown type,4.0,,,"cake, chocolate",,,,,,
9525,2001.0,4.0,Georgia,Norovirus Genogroup I,,Confirmed,Other (describe in remarks),10.0,,,,,,,,,
9526,2001.0,12.0,Florida,Staphylococcus aureus,,Suspected,"Fair, festival, other temp or mobile services",2.0,,,"hot dog, mixed meat",,,,,,
9527,2001.0,8.0,Florida,,,,Restaurant - other or unknown type,15.0,,,"steak, prime rib",,,,,,
9528,2001.0,12.0,Florida,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,2.0,,,house salad,,,,,,
9529,2001.0,5.0,Florida,Other - Chemical/Toxin,,Suspected,Restaurant - other or unknown type,3.0,,,"soda, unspecified",,,,,,
9530,2001.0,12.0,Maryland,Salmonella enterica,Enteritidis,Confirmed,Other (describe in remarks),2.0,1.0,,,,,,,,
9531,2001.0,12.0,Florida,Norovirus unknown,,Confirmed,Restaurant - other or unknown type,34.0,,,"multiple cheeses, pasteurized",,,,,,
9532,2001.0,12.0,Florida,Norovirus unknown,,Confirmed,Restaurant - other or unknown type,70.0,1.0,,vinagarette-based dressing,,,,,,
9533,2001.0,8.0,Florida,,,,Restaurant - other or unknown type,3.0,,,"hot dog, beef",,,,,,
9534,2002.0,2.0,Maryland,,,,Restaurant - other or unknown type,3.0,0.0,0.0,"chicken, other",chicken,,,,,
9535,2001.0,11.0,Florida,Shigella sonnei,,Confirmed,Restaurant - other or unknown type,3.0,,,"beef, other",,,,,,
9536,2001.0,12.0,Florida,,,,Restaurant - other or unknown type,2.0,1.0,,"taco, beef",,,,,,
